,,Week 10 Game,,,,Standard,,PPR,,Receiving,,,,Rushing,,,
Omari Evans,Penn State,OhioSt,OhioSt,-,-,386,1.89,391,2.95,12.63,1.05,12.0,0.11,0.00,0.00,0.0,0.00
Khafre Brown,Arkansas,Miss,Miss,-,-,387,1.86,395,2.86,13.58,1.00,13.6,0.08,0.00,0.00,0.0,0.00
Braylon Burnside,Mississippi State,UMass,UMass,-,-,388,1.86,387,2.97,14.15,1.11,12.7,0.07,0.00,0.00,0.0,0.00
Isaiah Horton,Miami,Duke,Duke,-,-,389,1.86,385,2.97,14.48,1.10,13.2,0.07,0.00,0.00,0.0,0.00
Kam Brown,Purdue,NW,NW,-,-,390,1.85,390,2.96,14.07,1.11,12.7,0.07,0.00,0.00,0.0,0.00
Jaden Smith,Nevada,ColoSt,ColoSt,-,-,391,1.85,394,2.88,14.00,1.03,13.6,0.07,0.34,0.07,4.9,0.00
Mudia Reuben,Stanford,NCSU,Stan,-,-,392,1.84,376,3.14,17.40,1.30,13.4,0.00,1.00,0.20,5.0,0.00
Tykeem Wallace,Kennesaw State,WestKy,KennSt,-,-,393,1.84,382,2.99,14.14,1.14,12.4,0.07,0.00,0.00,0.0,0.00
Jadon Thompson,Louisville,Clem,Lou,-,-,394,1.80,393,2.89,12.55,1.09,11.5,0.09,0.00,0.00,0.0,0.00
Jack Wright,Tulsa,UAB,Tulsa,-,-,395,1.79,401,2.65,13.64,0.86,15.9,0.07,0.00,0.00,0.0,0.00
Gavin Freeman,Oklahoma State,AriSt,AriSt,-,-,396,1.73,381,3.07,12.89,1.33,9.7,0.07,0.00,0.00,0.0,0.00
Kahleil Jackson,Florida,UGa,Fla,-,-,397,1.72,396,2.76,12.40,1.04,11.9,0.08,0.00,0.00,0.0,0.00
Malachi Coleman,Nebraska,UCLA,UCLA,-,-,398,1.68,400,2.65,12.07,0.97,12.4,0.07,0.62,0.14,4.4,0.00
Brandon Engel,Air Force,Army,AF,-,-,399,1.68,399,2.68,16.78,1.00,16.8,0.00,0.00,0.00,0.0,0.00
Regis Velez,Navy,Rice,Navy,-,-,400,1.68,405,2.26,13.24,0.59,22.4,0.06,0.00,0.00,0.0,0.00
P.J. Wells,Jacksonville State,Lib,JacSt,-,-,401,1.63,389,2.96,16.27,1.33,12.2,0.00,0.00,0.00,0.0,0.00
Jarvis Rush,Akron,Buff,Buff,-,-,402,1.54,402,2.47,11.14,0.93,12.0,0.07,0.00,0.00,0.0,0.00
Cayden Lee,Mississippi,Ark,Miss,-,-,403,1.47,407,2.07,8.70,0.60,14.5,0.10,0.00,0.00,0.0,0.00
Major Everhart,TCU,Baylor,TCU,-,-,404,1.46,397,2.74,12.50,1.29,9.7,0.00,2.07,0.57,3.6,0.00
Kroy Myers,Navy,Rice,Navy,-,-,405,1.40,409,1.86,9.38,0.46,20.4,0.08,0.00,0.00,0.0,0.00
Jaden Dottin,Toledo,EastMi,Toledo,-,-,406,1.38,404,2.31,9.50,0.93,10.2,0.07,0.00,0.00,0.0,0.00
Isaiah Jones,New Mexico,Wyo,Wyo,-,-,407,1.34,410,1.84,8.42,0.50,16.8,0.08,0.00,0.00,0.0,0.00
Talyn Shettron,Oklahoma State,AriSt,AriSt,-,-,408,1.30,406,2.09,8.71,0.79,11.0,0.07,0.00,0.00,0.0,0.00
Jacory Barney Jr.,Nebraska,UCLA,UCLA,-,-,409,1.26,403,2.37,11.67,1.11,10.5,0.00,0.89,0.22,4.0,0.00
Devan Williams,Houston,KanSt,KanSt,-,-,410,1.19,411,1.76,7.64,0.57,13.4,0.07,0.00,0.00,0.0,0.00
Ayden Williams,Mississippi,Ark,Miss,-,-,411,1.13,412,1.76,7.56,0.63,12.0,0.06,0.00,0.00,0.0,0.00
AJ Jones,Arizona,UCF,Ari,-,-,412,1.11,414,1.69,6.08,0.58,10.5,0.08,0.00,0.00,0.0,0.00
Ray Ray Joseph,Miami,Duke,Duke,-,-,413,1.00,413,1.73,4.55,0.73,6.2,0.09,0.00,0.00,0.0,0.00
Camden Brown,Auburn,Vandy,Vandy,-,-,414,0.99,408,1.94,9.89,0.95,10.4,0.00,0.00,0.00,0.0,0.00
Christian Moss,Kennesaw State,WestKy,KennSt,-,-,415,0.95,415,1.48,6.00,0.53,11.3,0.06,0.00,0.00,0.0,0.00
Anthony Brown-Stephens,Kentucky,Tenn,Kty,-,-,416,0.90,416,1.33,4.71,0.43,11.0,0.07,0.00,0.00,0.0,0.00
Tobi Olawole,Army,AF,AF,-,-,417,0.70,417,1.26,7.00,0.56,12.5,0.00,0.00,0.00,0.0,0.00
Jarrad Baker,Central Florida,Ari,Ari,-,-,418,0.52,418,1.14,4.54,0.62,7.3,0.00,0.69,0.15,4.6,0.00
Chris Carpenter,UTSA,Mem,Mem,-,-,419,0.44,419,0.98,4.08,0.54,7.6,0.00,0.31,0.23,1.3,0.00
Daniel Jackson,Iowa State,TxTch,TxTch,-,-,420,0.00,420,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.0,0.00
