,,Week 11 Game,,,,Standard,,PPR,,Receiving,,,,Rushing,,,
Caleb Coombs,Florida Atlantic,ECU,FlaAtl,-,-,388,2.09,361,4.27,15.45,2.18,7.1,0.09,0.00,0.00,0.0,0.00
Samario Rudolph,Jacksonville State,LaTech,JacSt,-,-,389,2.09,362,4.25,16.31,2.15,7.6,0.08,0.00,0.00,0.0,0.00
Xavier Guillory,Arizona State,UCF,UCF,-,-,390,2.07,379,3.53,15.65,1.46,10.7,0.08,0.16,0.08,2.0,0.00
Nathan Kent,Navy,USF,Navy,-,-,391,2.07,414,2.71,11.12,0.64,17.4,0.16,0.00,0.00,0.0,0.00
KK Smith,Notre Dame,FlaSt,FlaSt,-,-,392,2.07,395,3.11,14.95,1.05,14.2,0.10,0.00,0.00,0.0,0.00
Mekhi Miller,Missouri,Okla,Okla,-,-,393,2.06,396,3.10,14.86,1.05,14.2,0.10,0.00,0.00,0.0,0.00
Dylan Wright,TCU,OkSt,OkSt,-,-,394,2.06,400,2.99,12.00,0.93,12.9,0.14,0.00,0.00,0.0,0.00
Adam Randall,Clemson,VaTech,Clem,-,-,395,2.02,374,3.77,20.25,1.75,11.6,0.00,0.00,0.00,0.0,0.00
Creed Whittemore,Mississippi State,Tenn,MissSt,-,-,396,2.02,386,3.36,13.33,1.33,10.0,0.11,0.22,0.11,2.0,0.00
Leo Blackburn,Georgia Tech,Mia-Fl,Mia-Fl,-,-,397,1.98,398,3.06,15.23,1.08,14.1,0.08,0.00,0.00,0.0,0.00
Omarion Dollison,James Madison,GaSt,GaSt,-,-,398,1.98,392,3.14,15.23,1.15,13.2,0.08,0.00,0.00,0.0,0.00
Miles Cross,Indiana,Mich,Mich,-,-,399,1.97,390,3.19,14.52,1.22,11.9,0.09,0.00,0.00,0.0,0.00
Micah Bell,Vanderbilt,SCar,SCar,-,-,400,1.92,402,2.97,13.52,1.05,12.9,0.10,0.00,0.00,0.0,0.00
Fredrick Moore,Michigan,Ind,Mich,-,-,401,1.90,394,3.11,12.96,1.22,10.6,0.09,0.78,0.17,4.6,0.00
Tyler Williams,Minnesota,Rut,Minn,-,-,402,1.90,408,2.94,13.24,1.05,12.6,0.10,0.00,0.00,0.0,0.00
Omari Evans,Penn State,Wash,Wash,-,-,403,1.89,407,2.95,12.63,1.05,12.0,0.11,0.00,0.00,0.0,0.00
Braylon Burnside,Mississippi State,Tenn,MissSt,-,-,404,1.86,404,2.97,14.15,1.11,12.7,0.07,0.00,0.00,0.0,0.00
Isaiah Horton,Miami,GaTech,Mia-Fl,-,-,405,1.86,403,2.97,14.48,1.10,13.2,0.07,0.00,0.00,0.0,0.00
Kam Brown,Purdue,OhioSt,Purdue,-,-,406,1.85,406,2.96,14.07,1.11,12.7,0.07,0.00,0.00,0.0,0.00
Jaden Smith,Nevada,Boise,Nevada,-,-,407,1.85,410,2.88,14.00,1.03,13.6,0.07,0.34,0.07,4.9,0.00
Tykeem Wallace,Kennesaw State,UTEP,KennSt,-,-,408,1.84,399,2.99,14.14,1.14,12.4,0.07,0.00,0.00,0.0,0.00
Maxwell Moss,James Madison,GaSt,GaSt,-,-,409,1.79,411,2.87,12.92,1.08,12.0,0.08,0.00,0.00,0.0,0.00
Money Parks,Utah,BYU,BYU,-,-,410,1.79,409,2.90,12.48,1.10,11.3,0.07,1.31,0.21,6.2,0.00
Marquis Johnson,Missouri,Okla,Okla,-,-,411,1.76,419,2.53,13.94,0.76,18.3,0.06,0.18,0.06,3.0,0.00
Gavin Freeman,Oklahoma State,TCU,OkSt,-,-,412,1.73,397,3.07,12.89,1.33,9.7,0.07,0.00,0.00,0.0,0.00
Kahleil Jackson,Florida,Tex,Fla,-,-,413,1.72,412,2.76,12.40,1.04,11.9,0.08,0.00,0.00,0.0,0.00
Justin Robinson,West Virginia,Cin,WVU,-,-,414,1.69,417,2.64,16.87,0.96,17.6,0.00,0.00,0.00,0.0,0.00
Brandon Engel,Air Force,Fres,Fres,-,-,415,1.68,415,2.68,16.78,1.00,16.8,0.00,0.00,0.00,0.0,0.00
Regis Velez,Navy,USF,Navy,-,-,416,1.68,421,2.26,13.24,0.59,22.4,0.06,0.00,0.00,0.0,0.00
P.J. Wells,Jacksonville State,LaTech,JacSt,-,-,417,1.63,405,2.96,16.27,1.33,12.2,0.00,0.00,0.00,0.0,0.00
Ardell Banks,Kent,Ohio,Ohio,-,-,418,1.54,418,2.62,10.42,1.08,9.6,0.08,0.00,0.00,0.0,0.00
Cayden Lee,Mississippi,UGa,UGa,-,-,419,1.47,425,2.07,8.70,0.60,14.5,0.10,0.00,0.00,0.0,0.00
Major Everhart,TCU,OkSt,OkSt,-,-,420,1.46,413,2.74,12.50,1.29,9.7,0.00,2.07,0.57,3.6,0.00
Stanley King,Kent,Ohio,Ohio,-,-,421,1.44,420,2.44,10.14,1.00,10.1,0.07,0.00,0.00,0.0,0.00
Evan Prater,Cincinnati,WVU,WVU,-,-,422,1.44,416,2.67,14.22,1.22,11.7,0.00,0.22,0.11,2.0,0.00
Munir McClain,Utah,BYU,BYU,-,-,423,1.40,423,2.20,8.00,0.80,10.0,0.10,0.00,0.00,0.0,0.00
Kroy Myers,Navy,USF,Navy,-,-,424,1.40,429,1.86,9.38,0.46,20.4,0.08,0.00,0.00,0.0,0.00
Ryan Wingo,Texas,Fla,Fla,-,-,425,1.36,428,1.96,9.60,0.60,16.0,0.07,0.00,0.00,0.0,0.00
Isaiah Jones,New Mexico,SDSU,NM,-,-,426,1.34,430,1.84,8.42,0.50,16.8,0.08,0.00,0.00,0.0,0.00
Langston Lewis,Central Michigan,BGSU,BGSU,-,-,427,1.30,422,2.26,8.83,0.97,9.1,0.07,0.00,0.00,0.0,0.00
Omarion Miller,Colorado,TxTch,Colo,-,-,428,1.30,426,1.99,9.25,0.69,13.4,0.06,0.00,0.00,0.0,0.00
Talyn Shettron,Oklahoma State,TCU,OkSt,-,-,429,1.30,424,2.09,8.71,0.79,11.0,0.07,0.00,0.00,0.0,0.00
Ayden Williams,Mississippi,UGa,UGa,-,-,430,1.13,431,1.76,7.56,0.63,12.0,0.06,0.00,0.00,0.0,0.00
Aaron Turner,Cincinnati,WVU,WVU,-,-,431,1.07,433,1.70,5.31,0.63,8.4,0.06,1.69,0.25,6.8,0.00
Ray Ray Joseph,Miami,GaTech,Mia-Fl,-,-,432,1.00,432,1.73,4.55,0.73,6.2,0.09,0.00,0.00,0.0,0.00
Christian Moss,Kennesaw State,UTEP,KennSt,-,-,433,0.95,434,1.48,6.00,0.53,11.3,0.06,0.00,0.00,0.0,0.00
Shaleak Knotts,Maryland,Oregon,MD,-,-,434,0.89,427,1.97,8.92,1.08,8.3,0.00,0.00,0.00,0.0,0.00
Terrell Timmons,Colorado,TxTch,Colo,-,-,435,0.73,435,1.30,7.29,0.57,12.8,0.00,0.00,0.00,0.0,0.00
Tobi Olawole,Army,NorTx,Army,-,-,436,0.70,436,1.26,7.00,0.56,12.5,0.00,0.00,0.00,0.0,0.00
Nick Munson,Ball State,Mia-O,Mia-O,-,-,437,0.59,437,1.16,5.93,0.57,10.4,0.00,0.00,0.00,0.0,0.00
Jamoi Mayes,Cincinnati,WVU,WVU,-,-,438,0.53,439,1.03,5.33,0.50,10.7,0.00,0.00,0.00,0.0,0.00
Jarrad Baker,Central Florida,AriSt,UCF,-,-,439,0.52,438,1.14,4.54,0.62,7.3,0.00,0.69,0.15,4.6,0.00
Daniel Jackson,Iowa State,Kansas,IaSt,-,-,440,0.00,440,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.0,0.00
