,,Week 8 Game,,,,Standard,,PPR,,Receiving,,,,Rushing,,,
Jalil Farooq,Oklahoma,SCar,SCar,-,-,194,6.00,179,9.48,46.17,3.48,13.3,0.17,3.39,0.61,5.6,0.00
JB Mitchell,Eastern Michigan,CentMi,CentMi,-,-,195,6.00,168,9.81,43.95,3.81,11.5,0.27,0.09,0.09,1.0,0.00
Luke Wysong,New Mexico,UtahSt,NM,-,-,196,6.00,220,8.54,36.92,2.54,14.5,0.38,0.00,0.00,0.0,0.00
Bru McCoy,Tennessee,Ala,Ala,-,-,197,5.98,190,9.14,41.23,3.15,13.1,0.31,0.15,0.08,1.9,0.00
Blair Conwright,North Texas,Mem,NorTx,-,-,198,5.97,224,8.50,44.09,2.52,17.5,0.26,0.00,0.00,0.0,0.00
Bryant Wesco Jr.,Clemson,UVa,UVa,-,-,199,5.97,195,9.05,39.67,3.08,12.9,0.33,0.00,0.00,0.0,0.00
Myles Price,Indiana,Neb,Neb,-,-,200,5.93,140,10.45,42.71,4.52,9.4,0.27,0.62,0.18,3.4,0.00
Jaden Smith,UTEP,FIU,FIU,-,-,201,5.93,182,9.45,43.46,3.51,12.4,0.26,0.43,0.09,4.8,0.00
Monaray Baldwin,Baylor,TxTch,Baylor,-,-,202,5.91,193,9.06,43.42,3.16,13.7,0.24,1.42,0.24,5.9,0.00
Tyson Davis,Central Michigan,EastMi,CentMi,-,-,203,5.91,228,8.41,38.50,2.50,15.4,0.33,0.58,0.17,3.4,0.00
Jonah Wilson,Houston,Kansas,Hou,-,-,204,5.90,206,8.80,39.60,2.90,13.7,0.32,0.00,0.00,0.0,0.00
Kam Thomas,UTEP,FIU,FIU,-,-,205,5.88,201,8.88,36.77,3.00,12.3,0.23,3.62,1.00,3.6,0.08
Traeshon Holden,Oregon,Purdue,Oregon,-,-,206,5.87,227,8.48,31.83,2.61,12.2,0.43,0.78,0.17,4.6,0.00
CJ Daniels,LSU,Ark,LSU,-,-,207,5.86,233,8.29,36.06,2.44,14.8,0.38,0.00,0.00,0.0,0.00
Qua'Vez Humphreys,Sam Houston,WestKy,WestKy,-,-,208,5.86,211,8.69,38.31,2.82,13.6,0.32,0.97,0.24,4.0,0.00
JP Richardson,TCU,Utah,TCU,-,-,209,5.84,178,9.50,43.32,3.66,11.8,0.23,1.01,0.23,4.4,0.00
Andrel Anthony,Oklahoma,SCar,SCar,-,-,210,5.82,230,8.36,44.38,2.54,17.5,0.23,0.00,0.00,0.0,0.00
Chedon James,Fresno State,Nevada,Fres,-,-,211,5.81,172,9.65,43.68,3.84,11.4,0.24,0.00,0.00,0.0,0.00
Steven McBride,Hawaii,WashSt,Hawaii,-,-,212,5.80,236,8.20,36.62,2.40,15.3,0.36,0.00,0.00,0.0,0.00
Key'Shawn Smith,SMU,Stan,SMU,-,-,213,5.79,213,8.64,37.24,2.84,13.1,0.34,0.00,0.00,0.0,0.00
Kenari Wilcher,Illinois,Mich,Mich,-,-,214,5.77,161,9.94,47.75,4.17,11.5,0.17,0.00,0.00,0.0,0.00
Chase Lane,Georgia Tech,ND,ND,-,-,215,5.74,221,8.52,40.74,2.78,14.7,0.28,0.00,0.00,0.0,0.00
Hudson Clement,West Virginia,KanSt,KanSt,-,-,216,5.71,278,7.44,38.13,1.74,21.9,0.32,0.00,0.00,0.0,0.00
Isiah Paige,Old Dominion,TxSt,TxSt,-,-,217,5.70,177,9.52,40.36,3.82,10.6,0.27,0.27,0.09,3.0,0.00
Omar Cooper,Indiana,Neb,Neb,-,-,218,5.69,226,8.48,41.44,2.80,14.8,0.25,0.17,0.08,2.1,0.00
Javon Tracy,Miami (OH),Ohio,Ohio,-,-,219,5.66,244,8.03,40.27,2.36,17.1,0.27,0.00,0.00,0.0,0.00
Jaden Bray,West Virginia,KanSt,KanSt,-,-,220,5.65,261,7.79,35.20,2.13,16.5,0.36,0.00,0.00,0.0,0.00
Hal Presley,Baylor,TxTch,Baylor,-,-,221,5.64,197,8.95,45.74,3.30,13.9,0.17,0.26,0.17,1.5,0.00
Kaleb Brown,Iowa,MSU,Iowa,-,-,222,5.60,208,8.73,44.69,3.13,14.3,0.18,0.54,0.09,6.0,0.00
Naseim Brantley,Rutgers,UCLA,UCLA,-,-,223,5.59,237,8.18,34.46,2.59,13.3,0.36,0.00,0.00,0.0,0.00
Jesse Prewitt III,Central Michigan,EastMi,CentMi,-,-,224,5.56,239,8.15,36.29,2.58,14.1,0.32,0.00,0.00,0.0,0.00
Cadarrius Thompson,Georgia State,Marsh,GaSt,-,-,225,5.54,222,8.52,36.05,2.98,12.1,0.32,0.00,0.00,0.0,0.00
LV Bunkley-Shelton,Georgia Southern,JMU,JMU,-,-,226,5.53,194,9.06,41.85,3.53,11.9,0.22,0.00,0.00,0.0,0.00
Kevin Coleman,Mississippi State,TexA&M,TexA&M,-,-,227,5.53,203,8.84,39.44,3.31,11.9,0.24,1.37,0.32,4.3,0.00
Kendrick Law,Alabama,Tenn,Ala,-,-,228,5.48,223,8.52,39.84,3.03,13.1,0.25,0.25,0.08,3.1,0.00
Marlion Jackson,Louisiana Tech,NMSt,LaTech,-,-,229,5.46,231,8.36,37.54,2.89,13.0,0.26,1.32,0.35,3.8,0.00
Tylan Hines,Hawaii,WashSt,Hawaii,-,-,230,5.45,192,9.13,38.80,3.68,10.5,0.24,1.28,0.32,4.0,0.00
Taji Johnson,Buffalo,WestMI,WestMI,-,-,231,5.45,229,8.38,33.79,2.93,11.5,0.34,0.00,0.00,0.0,0.00
Jared Brown,South Carolina,Okla,SCar,-,-,232,5.41,217,8.57,38.75,3.17,12.2,0.25,0.33,0.33,1.0,0.00
Chase Hendricks,Ohio,Mia-O,Ohio,-,-,233,5.41,241,8.12,38.31,2.71,14.1,0.25,0.51,0.17,3.0,0.00
Moose Muhammad III,Texas A&M,MissSt,TexA&M,-,-,234,5.41,209,8.72,37.50,3.31,11.3,0.24,2.10,0.48,4.4,0.00
Reymello Murphy,Arizona,Colo,Colo,-,-,235,5.41,249,7.94,30.69,2.53,12.1,0.33,3.84,0.82,4.7,0.00
Colby Bowman,Utah State,NM,NM,-,-,236,5.40,235,8.26,37.95,2.86,13.3,0.27,0.00,0.00,0.0,0.00
Qian Magwood,Ball State,Vandy,BallSt,-,-,237,5.40,191,9.13,37.64,3.73,10.1,0.27,0.00,0.00,0.0,0.00
Matthew Golden,Texas,UGa,UGa,-,-,238,5.39,248,7.98,35.06,2.59,13.5,0.31,0.00,0.08,0.0,0.00
Gary Bryant Jr.,Oregon,Purdue,Oregon,-,-,239,5.38,266,7.70,34.84,2.32,15.0,0.29,1.55,0.29,5.3,0.00
Ryan Davis,New Mexico,UtahSt,NM,-,-,240,5.37,199,8.90,43.15,3.53,12.2,0.18,0.00,0.00,0.0,0.00
Jordan Faison,Notre Dame,GaTech,ND,-,-,241,5.37,276,7.47,34.10,2.10,16.2,0.30,1.60,0.20,8.0,0.00
Montana Lemonious-Craig,Arizona,Colo,Colo,-,-,242,5.37,232,8.32,32.32,2.95,11.0,0.36,0.00,0.00,0.0,0.00
Dante Cephas,Kansas State,WVU,KanSt,-,-,243,5.36,242,8.11,37.17,2.75,13.5,0.25,1.42,0.33,4.3,0.00
Quentin Skinner,Kansas,Hou,Hou,-,-,244,5.34,264,7.72,42.38,2.38,17.8,0.17,0.77,0.17,4.5,0.00
Ashtyn Hawkins,Baylor,TxTch,Baylor,-,-,245,5.33,238,8.16,38.25,2.83,13.5,0.25,0.00,0.08,0.0,0.00
Trech Kekahuna,Wisconsin,NW,Wisc,-,-,246,5.28,215,8.58,36.70,3.30,11.1,0.27,0.00,0.00,0.0,0.00
Milan Tucker,Florida Atlantic,Tx-SA,FlaAtl,-,-,247,5.23,219,8.56,35.65,3.33,10.7,0.28,0.00,0.00,0.0,0.00
Trent Walker,Oregon State,UNLV,UNLV,-,-,248,5.22,225,8.49,36.29,3.28,11.1,0.26,0.34,0.09,3.8,0.00
Caleb Douglas,Texas Tech,Baylor,Baylor,-,-,249,5.21,212,8.66,36.55,3.45,10.6,0.26,0.00,0.00,0.0,0.00
Harvey Broussard,Louisiana-Lafayette,CoastC,UL-Laf,-,-,250,5.19,257,7.83,35.55,2.64,13.5,0.27,0.00,0.00,0.0,0.00
Luke Floriea,Kent,BGSU,KentSt,-,-,251,5.15,234,8.27,32.26,3.12,10.3,0.31,0.55,0.08,6.9,0.00
Jeremiah Ballard,Tulsa,Temple,Tulsa,-,-,252,5.14,247,8.01,46.03,2.87,16.0,0.09,0.00,0.00,0.0,0.00
Horatio Fields,Wake Forest,UConn,Wake,-,-,253,5.12,250,7.90,34.54,2.78,12.4,0.28,0.00,0.00,0.0,0.00
Antonio Jones,Temple,Tulsa,Tulsa,-,-,254,5.10,267,7.64,41.51,2.54,16.3,0.16,0.00,0.00,0.0,0.00
KeAndre Lambert-Smith,Auburn,Missou,Auburn,-,-,255,5.08,260,7.81,34.45,2.73,12.6,0.27,0.00,0.00,0.0,0.00
Will Pelissier,Wyoming,SJSU,Wyo,-,-,256,5.04,265,7.71,35.08,2.67,13.1,0.25,0.33,0.17,1.9,0.00
Devonte Ross,Troy,USA,Troy,-,-,257,5.02,262,7.72,36.23,2.69,13.5,0.23,0.15,0.08,1.9,0.00
O'Mega Blake,UNC Charlotte,Navy,Char,-,-,258,5.00,286,7.29,32.86,2.29,14.3,0.29,0.00,0.00,0.0,0.00
Lance LeGendre,Louisiana-Lafayette,CoastC,UL-Laf,-,-,259,4.98,274,7.50,34.17,2.52,13.6,0.26,0.00,0.00,0.0,0.00
Aaron Anderson,LSU,Ark,LSU,-,-,260,4.95,268,7.61,33.47,2.67,12.5,0.27,0.00,0.00,0.0,0.00
Duce Robinson,USC,MD,USC,-,-,261,4.95,307,6.66,34.95,1.70,20.6,0.24,0.00,0.00,0.0,0.00
Jyaire Shorter,Memphis,NorTx,NorTx,-,-,262,4.95,275,7.48,29.88,2.53,11.8,0.33,0.00,0.00,0.0,0.00
Armani Winfield,Colorado State,AF,ColoSt,-,-,263,4.95,245,8.01,38.43,3.06,12.6,0.19,0.00,0.00,0.0,0.00
Michael Mathison,Western Kentucky,SamHou,WestKy,-,-,264,4.94,246,8.01,34.92,3.06,11.4,0.24,0.00,0.00,0.0,0.00
Tyrone Broden,Arkansas,LSU,LSU,-,-,265,4.93,271,7.55,35.08,2.62,13.4,0.23,0.38,0.08,4.8,0.00
Moochie Dixon,SMU,Stan,SMU,-,-,266,4.93,290,7.09,29.84,2.16,13.8,0.32,0.24,0.08,3.0,0.00
Koby Drake,Memphis,NorTx,NorTx,-,-,267,4.91,240,8.14,34.60,3.23,10.7,0.24,0.00,0.00,0.0,0.00
Ja'Cyais Credle,Georgia State,Marsh,GaSt,-,-,268,4.90,259,7.82,35.15,2.92,12.0,0.23,0.00,0.00,0.0,0.00
Eric Rivers,Florida International,UTEP,FIU,-,-,269,4.89,256,7.84,34.10,2.95,11.6,0.25,0.00,0.00,0.0,0.00
Porter Rooks,Eastern Michigan,CentMi,CentMi,-,-,270,4.89,254,7.84,38.21,2.95,13.0,0.18,0.00,0.00,0.0,0.00
Christian Dremel,Rutgers,UCLA,UCLA,-,-,271,4.88,253,7.85,33.13,2.97,11.2,0.23,1.64,0.31,5.3,0.00
Peyton Higgins,Troy,USA,Troy,-,-,272,4.86,279,7.44,38.33,2.58,14.9,0.17,0.25,0.08,3.1,0.00
Dacari Collins,North Carolina State,Cal,NCSU,-,-,273,4.84,293,7.07,32.44,2.22,14.6,0.27,0.00,0.00,0.0,0.00
Kody Epps,BYU,OkSt,OkSt,-,-,274,4.84,273,7.50,33.75,2.66,12.7,0.23,0.63,0.23,2.7,0.00
Carlos Hernandez,Washington State,Hawaii,Hawaii,-,-,275,4.81,251,7.86,39.44,3.06,12.9,0.14,0.28,0.14,2.0,0.00
Iverson Hooks,UAB,USF,UAB,-,-,276,4.80,277,7.44,28.80,2.64,10.9,0.32,0.00,0.00,0.0,0.00
Kyre Duplessis,Coastal Carolina,UL-Laf,UL-Laf,-,-,277,4.74,252,7.85,35.16,3.11,11.3,0.16,2.38,0.98,2.4,0.00
Damien Alford,Utah,TCU,TCU,-,-,278,4.73,291,7.08,33.18,2.35,14.1,0.24,0.00,0.00,0.0,0.00
Chuck Montgomery,Marshall,GaSt,GaSt,-,-,279,4.70,281,7.40,32.21,2.70,11.9,0.25,0.00,0.00,0.0,0.00
Frank Covey IV,Northwestern,Wisc,Wisc,-,-,280,4.67,255,7.84,36.09,3.18,11.3,0.18,0.00,0.00,0.0,0.00
Andre Greene,Virginia,Clem,UVa,-,-,281,4.66,269,7.61,36.72,2.95,12.4,0.16,0.00,0.00,0.0,0.00
Melquan Stovall,Arizona State,Cin,AriSt,-,-,282,4.66,280,7.42,34.22,2.76,12.4,0.17,2.07,0.34,6.1,0.00
Cortez Braham,Nevada,Fres,Fres,-,-,283,4.65,288,7.19,32.14,2.54,12.7,0.24,0.08,0.08,1.0,0.00
Rawson MacNeill,Rice,Tulane,Rice,-,-,284,4.63,270,7.58,35.63,2.95,12.1,0.18,0.00,0.00,0.0,0.00
Myles Butler,Middle Tenn. St,KennSt,KennSt,-,-,285,4.60,302,6.81,30.64,2.21,13.9,0.26,0.00,0.00,0.0,0.00
Brett Buckman,UConn,Wake,Wake,-,-,286,4.59,258,7.83,35.76,3.24,11.0,0.16,0.41,0.16,2.6,0.00
CJ Smith,Purdue,Oregon,Oregon,-,-,287,4.59,296,7.03,33.09,2.45,13.5,0.21,0.00,0.00,0.0,0.00
Willie McCoy,UTSA,FlaAtl,FlaAtl,-,-,288,4.55,289,7.15,28.37,2.60,10.9,0.28,0.37,0.28,1.3,0.00
Zae Baines,Temple,Tulsa,Tulsa,-,-,289,4.52,263,7.72,40.40,3.20,12.6,0.08,0.00,0.00,0.0,0.00
Donovan Ollie,Colorado State,AF,ColoSt,-,-,290,4.51,284,7.33,35.40,2.82,12.6,0.16,0.00,0.00,0.0,0.00
Alex Perry,Hawaii,WashSt,Hawaii,-,-,291,4.51,287,7.21,30.79,2.70,11.4,0.24,0.00,0.00,0.0,0.00
RJ Garcia,Bowling Green,KentSt,KentSt,-,-,292,4.49,285,7.31,34.35,2.82,12.2,0.16,0.89,0.24,3.7,0.00
Braylen Walker,Rice,Tulane,Rice,-,-,293,4.49,321,6.37,28.03,1.88,14.9,0.28,0.00,0.00,0.0,0.00
Devin Boddie,Wyoming,SJSU,Wyo,-,-,294,4.48,282,7.39,32.64,2.91,11.2,0.18,1.27,0.27,4.7,0.00
Malcolm Johnson,Bowling Green,KentSt,KentSt,-,-,295,4.45,292,7.08,34.07,2.63,13.0,0.17,0.25,0.08,3.1,0.00
Landon Parker,Troy,USA,Troy,-,-,296,4.44,312,6.53,28.00,2.09,13.4,0.27,0.00,0.00,0.0,0.00
Skyler Bell,UConn,Wake,Wake,-,-,297,4.43,295,7.06,27.91,2.64,10.6,0.27,0.00,0.00,0.0,0.00
Josiah Freeman,Fresno State,Nevada,Fres,-,-,298,4.43,306,6.69,28.61,2.26,12.7,0.26,0.00,0.00,0.0,0.00
Donovan Faupel,New Mexico State,LaTech,LaTech,-,-,299,4.39,313,6.51,25.10,2.12,11.8,0.31,0.00,0.00,0.0,0.00
Robert Lewis,Auburn,Missou,Auburn,-,-,300,4.38,299,6.94,29.58,2.57,11.5,0.23,0.60,0.08,7.5,0.00
Jake Smith,Arizona State,Cin,AriSt,-,-,301,4.34,294,7.07,29.30,2.73,10.7,0.23,0.00,0.00,0.0,0.00
Titus Mokiao-Atimalala,UCLA,Rut,UCLA,-,-,302,4.33,315,6.49,28.25,2.17,13.0,0.25,0.00,0.00,0.0,0.00
Reagan Ealy,Arkansas State,SouMis,ArkSt,-,-,303,4.29,317,6.43,31.72,2.14,14.8,0.19,0.00,0.00,0.0,0.00
Diante Vines,Old Dominion,TxSt,TxSt,-,-,304,4.29,320,6.37,28.16,2.08,13.5,0.24,0.32,0.08,4.0,0.00
Jacob Bernard,Louisiana-Lafayette,CoastC,UL-Laf,-,-,305,4.28,283,7.37,38.26,3.09,12.4,0.08,0.00,0.00,0.0,0.00
Brionne Penny,James Madison,GaSo,JMU,-,-,306,4.26,301,6.82,32.43,2.55,12.7,0.17,0.00,0.00,0.0,0.00
Chris Parker,Central Michigan,EastMi,CentMi,-,-,307,4.24,331,6.20,27.76,1.96,14.2,0.24,0.00,0.00,0.0,0.00
Gamarion Carter,Middle Tenn. St,KennSt,KennSt,-,-,308,4.20,327,6.29,31.09,2.09,14.9,0.18,0.00,0.18,0.0,0.00
Trell Harris,Virginia,Clem,UVa,-,-,309,4.20,314,6.50,31.83,2.30,13.8,0.17,0.00,0.00,0.0,0.00
TreyShun Hurry,San Jose State,Wyo,Wyo,-,-,310,4.20,298,6.96,31.64,2.76,11.5,0.17,0.00,0.00,0.0,0.00
Ja'Varrius Johnson,Central Florida,IaSt,UCF,-,-,311,4.20,300,6.84,30.27,2.64,11.5,0.18,0.82,0.09,9.1,0.00
Jordan Mosley,Mississippi State,TexA&M,TexA&M,-,-,312,4.20,319,6.38,29.91,2.18,13.7,0.18,1.18,0.27,4.4,0.00
Larry Simmons,Southern Miss,ArkSt,ArkSt,-,-,313,4.20,310,6.58,28.15,2.38,11.8,0.23,0.00,0.00,0.0,0.00
Nazeviah Burris,Florida International,UTEP,FIU,-,-,314,4.18,324,6.34,32.16,2.16,14.9,0.16,0.00,0.00,0.0,0.00
Tony Johnson,Cincinnati,AriSt,AriSt,-,-,315,4.18,325,6.31,30.13,2.13,14.1,0.18,0.98,0.09,10.9,0.00
Jasaiah Gathings,UConn,Wake,Wake,-,-,316,4.17,272,7.51,36.51,3.34,10.9,0.09,0.00,0.00,0.0,0.00
Adam Jones,Arkansas State,SouMis,ArkSt,-,-,317,4.17,347,6.00,31.67,1.83,17.3,0.17,0.00,0.00,0.0,0.00
Caleb Odom,Alabama,Tenn,Ala,-,-,318,4.16,345,6.01,25.68,1.85,13.9,0.26,0.00,0.00,0.0,0.00
Jayden Thomas,Notre Dame,GaTech,ND,-,-,319,4.13,340,6.07,29.03,1.94,15.0,0.19,0.68,0.10,6.8,0.00
Gage Larvadain,South Carolina,Okla,SCar,-,-,320,4.09,322,6.36,29.27,2.27,12.9,0.18,0.73,0.18,4.1,0.00
Justin Bowick,Ball State,Vandy,BallSt,-,-,321,4.08,311,6.58,25.83,2.50,10.3,0.25,0.00,0.00,0.0,0.00
Jayden McGowan,Boston College,VaTech,BC,-,-,322,4.07,297,7.02,33.30,2.95,11.3,0.09,2.05,0.45,4.6,0.00
T.J. Jones,UAB,USF,UAB,-,-,323,4.05,360,5.64,24.62,1.59,15.5,0.26,0.00,0.00,0.0,0.00
Nick Marsh,Michigan State,Iowa,Iowa,-,-,324,4.05,358,5.66,26.12,1.61,16.2,0.22,1.17,0.22,5.3,0.00
Seth Anderson,Iowa,MSU,Iowa,-,-,325,4.03,329,6.25,29.92,2.21,13.5,0.16,0.57,0.08,7.1,0.00
Keagan Johnson,Kansas State,WVU,KanSt,-,-,326,4.02,328,6.26,23.84,2.24,10.6,0.24,2.00,0.56,3.6,0.00
Anthony Smith,East Carolina,Army,ECU,-,-,327,4.02,338,6.10,30.17,2.08,14.5,0.17,0.00,0.00,0.0,0.00
Alex Brown,Wyoming,SJSU,Wyo,-,-,328,4.01,330,6.22,24.77,2.21,11.2,0.26,0.00,0.00,0.0,0.00
Casey Cain,UNLV,OreSt,UNLV,-,-,329,4.00,335,6.14,28.84,2.14,13.5,0.19,0.00,0.00,0.0,0.00
Romello Brinson,SMU,Stan,SMU,-,-,330,3.96,337,6.12,29.58,2.17,13.6,0.17,0.00,0.00,0.0,0.00
Dalevon Campbell,South Carolina,Okla,SCar,-,-,331,3.96,339,6.09,33.96,2.13,15.9,0.09,0.27,0.09,3.0,0.00
Malik Phillips,Sam Houston,WestKy,WestKy,-,-,332,3.95,304,6.75,33.73,2.80,12.0,0.08,0.68,0.25,2.7,0.00
Javon Harvey,Duke,FlaSt,FlaSt,-,-,333,3.89,348,5.98,27.43,2.10,13.1,0.19,0.00,0.00,0.0,0.00
Jordan Smith,New Mexico State,LaTech,LaTech,-,-,334,3.89,316,6.44,28.00,2.55,11.0,0.18,0.00,0.00,0.0,0.00
Isaiah Alston,Iowa State,UCF,UCF,-,-,335,3.85,355,5.75,26.50,1.90,13.9,0.20,0.00,0.00,0.0,0.00
Stephon Johnson,Houston,Kansas,Hou,-,-,336,3.85,336,6.13,26.91,2.27,11.9,0.18,0.73,0.09,8.1,0.00
Dont'e Thornton Jr.,Tennessee,Ala,Ala,-,-,337,3.85,367,5.49,27.64,1.64,16.9,0.18,0.00,0.00,0.0,0.00
Emmett Mosley,Stanford,SMU,SMU,-,-,338,3.84,344,6.01,27.17,2.17,12.5,0.17,1.25,0.17,7.4,0.00
Kordell David,New Mexico State,LaTech,LaTech,-,-,339,3.82,349,5.94,24.08,2.12,11.4,0.24,0.00,0.00,0.0,0.00
Dane Pardridge,Northern Illinois,Toledo,Toledo,-,-,340,3.81,346,6.00,26.67,2.19,12.2,0.19,0.00,0.00,0.0,0.00
Walker Merrill,Wake Forest,UConn,Wake,-,-,341,3.78,333,6.16,27.57,2.38,11.6,0.17,0.00,0.00,0.0,0.00
Jimmy Horn,Colorado,Ari,Colo,-,-,342,3.77,323,6.34,25.81,2.57,10.0,0.19,0.48,0.10,4.8,0.00
Marshaun Brown,Nevada,Fres,Fres,-,-,343,3.76,352,5.80,27.84,2.04,13.6,0.16,0.00,0.00,0.0,0.00
John Adams,Temple,Tulsa,Tulsa,-,-,344,3.74,350,5.88,21.42,2.13,10.1,0.27,0.00,0.00,0.0,0.00
Jadon Jackson,Kansas State,WVU,KanSt,-,-,345,3.73,370,5.43,22.90,1.70,13.5,0.20,2.40,0.40,6.0,0.00
Malikhi Miller,San Jose State,Wyo,Wyo,-,-,346,3.71,309,6.58,31.57,2.87,11.0,0.09,0.00,0.00,0.0,0.00
Mookie Cooper,Missouri,Auburn,Auburn,-,-,347,3.70,308,6.63,36.71,2.93,12.5,0.00,0.27,0.09,3.0,0.00
Malik Elzy,Illinois,Mich,Mich,-,-,348,3.70,363,5.60,25.52,1.90,13.4,0.19,0.00,0.00,0.0,0.00
Octavian Smith,Maryland,USC,USC,-,-,349,3.69,318,6.39,27.06,2.70,10.0,0.16,0.32,0.16,2.0,0.00
Brandon Buckhaulter,UAB,USF,UAB,-,-,350,3.68,387,5.06,19.93,1.38,14.4,0.21,4.41,0.41,10.8,0.00
Rodney Harris,Ohio,Mia-O,Ohio,-,-,351,3.68,351,5.80,27.02,2.12,12.7,0.16,0.00,0.00,0.0,0.00
Raylen Sharpe,Fresno State,Nevada,Fres,-,-,352,3.67,365,5.55,23.25,1.88,12.4,0.22,0.00,0.00,0.0,0.00
Troy Omeire,Arizona State,Cin,AriSt,-,-,353,3.66,364,5.57,21.58,1.92,11.2,0.25,0.00,0.00,0.0,0.00
Eamonn Dennis,Ohio,Mia-O,Ohio,-,-,354,3.65,341,6.05,25.87,2.40,10.8,0.18,0.00,0.00,0.0,0.00
Dymere Miller,Rutgers,UCLA,UCLA,-,-,355,3.61,353,5.80,27.02,2.19,12.3,0.15,0.00,0.00,0.0,0.00
Jeremiah Webb,South Alabama,Troy,Troy,-,-,356,3.61,383,5.15,25.18,1.55,16.2,0.18,0.00,0.00,0.0,0.00
JoJo Earle,TCU,Utah,TCU,-,-,357,3.57,381,5.16,24.00,1.59,15.1,0.18,1.15,0.26,4.4,0.00
Silas Bolden,Texas,UGa,UGa,-,-,358,3.56,368,5.47,24.27,1.91,12.7,0.18,0.45,0.09,5.0,0.00
Michael Brown-Stephens,South Florida,UAB,UAB,-,-,359,3.56,362,5.60,25.36,2.04,12.4,0.17,0.00,0.00,0.0,0.00
Kyle Maxwell,Washington State,Hawaii,Hawaii,-,-,360,3.56,380,5.17,25.56,1.61,15.9,0.17,0.00,0.00,0.0,0.00
Sahmir Hagans,Duke,FlaSt,FlaSt,-,-,361,3.55,342,6.04,26.42,2.49,10.6,0.15,0.00,0.00,0.0,0.00
Ife Adeyi,Sam Houston,WestKy,WestKy,-,-,362,3.54,357,5.73,29.71,2.19,13.6,0.10,0.00,0.00,0.0,0.00
Shadeed Ahmed,Louisiana Tech,NMSt,LaTech,-,-,363,3.54,361,5.63,23.83,2.09,11.4,0.17,1.13,0.61,1.9,0.00
Marcus Bellon,Nevada,Fres,Fres,-,-,364,3.54,332,6.16,30.16,2.62,11.5,0.08,0.33,0.08,4.1,0.00
Solomon Davis,Central Michigan,EastMi,CentMi,-,-,365,3.54,354,5.75,25.19,2.21,11.4,0.17,0.00,0.00,0.0,0.00
Javon Ivory,South Alabama,Troy,Troy,-,-,366,3.54,343,6.04,29.81,2.50,11.9,0.09,0.00,0.00,0.0,0.00
Koali Nishigaya,Hawaii,WashSt,Hawaii,-,-,367,3.53,303,6.78,30.33,3.25,9.3,0.08,0.00,0.00,0.0,0.00
Jonah Panoke,Hawaii,WashSt,Hawaii,-,-,368,3.53,326,6.30,26.08,2.77,9.4,0.15,0.00,0.00,0.0,0.00
Oran Singleton,Eastern Michigan,CentMi,CentMi,-,-,369,3.48,359,5.66,23.91,2.18,11.0,0.18,0.00,0.00,0.0,0.00
Davis Dalton,Southern Miss,ArkSt,ArkSt,-,-,370,3.47,378,5.21,20.53,1.74,11.8,0.24,0.00,0.00,0.0,0.00
Mikey Matthews,California,NCSU,NCSU,-,-,371,3.47,305,6.72,29.33,3.25,9.0,0.08,0.33,0.08,4.1,0.00
Zavion Thomas,LSU,Ark,LSU,-,-,372,3.47,374,5.30,24.67,1.83,13.5,0.17,0.00,0.00,0.0,0.00
TJ Sheffield,UConn,Wake,Wake,-,-,373,3.46,356,5.74,23.73,2.27,10.5,0.18,0.00,0.00,0.0,0.00
Malique Dieudonne,Western Michigan,Buff,WestMI,-,-,374,3.39,334,6.14,28.92,2.75,10.5,0.08,0.00,0.00,0.0,0.00
Trent Hudson,Mississippi State,TexA&M,TexA&M,-,-,375,3.38,389,5.03,24.45,1.65,14.8,0.15,0.30,0.08,3.8,0.00
Senika McKie,Coastal Carolina,UL-Laf,UL-Laf,-,-,376,3.37,372,5.41,28.82,2.04,14.1,0.08,0.00,0.00,0.0,0.00
Bryce Farrell,Stanford,SMU,SMU,-,-,377,3.35,371,5.43,19.85,2.08,9.5,0.08,4.46,1.38,3.2,0.08
Kamryn Perry,Miami (OH),Ohio,Ohio,-,-,378,3.34,394,4.96,22.86,1.62,14.1,0.16,0.81,0.24,3.4,0.00
Jay Jay Etheridge,Kent,BGSU,KentSt,-,-,379,3.29,373,5.38,22.00,2.09,10.5,0.18,0.00,0.00,0.0,0.00
Marcus Sanders,Georgia Southern,JMU,JMU,-,-,380,3.28,391,4.98,23.62,1.69,14.0,0.15,0.00,0.00,0.0,0.00
Kyron Hudson,USC,MD,USC,-,-,381,3.27,385,5.07,20.70,1.80,11.5,0.20,0.00,0.00,0.0,0.00
Kobie Campbell,Rice,Tulane,Rice,-,-,382,3.25,397,4.83,22.50,1.58,14.2,0.17,0.00,0.00,0.0,0.00
Moussa Barry,Western Kentucky,SamHou,WestKy,-,-,383,3.20,393,4.97,22.77,1.77,12.9,0.15,0.00,0.00,0.0,0.00
Preston Fox,West Virginia,KanSt,KanSt,-,-,384,3.20,392,4.98,25.78,1.78,14.5,0.09,0.56,0.19,2.9,0.00
Isaiah Sategna,Arkansas,LSU,LSU,-,-,385,3.20,390,5.00,20.49,1.80,11.4,0.17,1.20,0.17,7.1,0.00
Christian Leary,Georgia Tech,ND,ND,-,-,386,3.19,386,5.07,21.26,1.89,11.2,0.17,0.34,0.17,2.0,0.00
Beau Sparks,Texas State,ODU,TxSt,-,-,387,3.18,395,4.86,22.98,1.68,13.7,0.15,0.00,0.00,0.0,0.00
