,,Week 12 Game,,,,Standard,,PPR,,Receiving,,,,Rushing,,,
Chris Marshall,Boise State,SJSU,Boise,-,-,388,2.64,409,3.64,16.42,1.00,16.4,0.17,0.00,0.00,0.0,0.00
Jordyn Tyson,Arizona State,KanSt,AriSt,-,-,389,2.64,374,4.60,21.89,1.96,11.2,0.08,0.00,0.00,0.0,0.00
Zeriah Beason,Troy,GaSo,Troy,-,-,390,2.60,396,4.19,20.74,1.59,13.0,0.09,0.00,0.00,0.0,0.00
Bryce Childress,Western Kentucky,LaTech,LaTech,-,-,391,2.60,386,4.37,20.74,1.76,11.8,0.09,0.00,0.00,0.0,0.00
Matthew Coleman,San Jose State,Boise,Boise,-,-,392,2.59,391,4.27,20.65,1.68,12.3,0.09,0.00,0.00,0.0,0.00
Chimere Dike,Florida,LSU,LSU,-,-,393,2.57,373,4.62,21.29,2.05,10.4,0.07,0.00,0.00,0.0,0.00
Terry Lockett,Eastern Michigan,Ohio,EastMi,-,-,394,2.56,371,4.64,19.91,2.09,9.5,0.09,0.43,0.09,4.8,0.00
Joseph Griffin,Wisconsin,Oregon,Oregon,-,-,395,2.55,397,4.17,20.31,1.63,12.5,0.09,0.00,0.00,0.0,0.00
Censere Lee,Pittsburgh,Clem,Clem,-,-,396,2.52,387,4.36,20.54,1.85,11.1,0.08,0.00,0.00,0.0,0.00
Rashid Williams,Washington,UCLA,UCLA,-,-,397,2.50,380,4.47,19.89,1.97,10.1,0.09,0.00,0.00,0.0,0.00
Justin Kimber,Louisiana-Monroe,Auburn,UL-Mon,-,-,398,2.48,401,3.98,19.13,1.50,12.8,0.09,0.00,0.00,0.0,0.00
Rahkeem Smith,Bowling Green,WestMI,WestMI,-,-,399,2.44,400,3.99,19.29,1.54,12.5,0.09,0.00,0.00,0.0,0.00
Jared Roznos,Air Force,OreSt,OreSt,-,-,400,2.43,425,3.12,16.81,0.69,24.4,0.13,0.00,0.00,0.0,0.00
Dannis Jackson,Southern Miss,TxSt,SouMis,-,-,401,2.40,399,4.03,18.86,1.63,11.6,0.09,0.00,0.00,0.0,0.00
Chris Long,Rutgers,MD,Rut,-,-,402,2.40,402,3.95,18.19,1.55,11.7,0.10,0.00,0.00,0.0,0.00
Frank Ladson,Massachusetts,Lib,Lib,-,-,403,2.35,398,4.05,17.50,1.70,10.3,0.10,0.00,0.00,0.0,0.00
Brandon Inniss,Ohio State,NW,OhioSt,-,-,404,2.31,413,3.46,17.43,1.14,15.3,0.10,0.00,0.00,0.0,0.00
DeAndre Moore Jr.,Texas,Ark,Tex,-,-,405,2.29,410,3.60,18.31,1.31,14.0,0.08,0.00,0.00,0.0,0.00
Braylin Presley,Tulsa,ECU,ECU,-,-,406,2.27,395,4.23,17.80,1.96,9.1,0.08,0.00,0.00,0.0,0.00
Rodney Gallagher,West Virginia,Baylor,Baylor,-,-,407,2.24,417,3.28,14.21,1.03,13.8,0.07,4.07,0.69,5.9,0.00
Jayden Ballard,Ohio State,NW,OhioSt,-,-,408,2.22,415,3.38,17.17,1.17,14.7,0.08,0.00,0.00,0.0,0.00
Ross Fournet,Florida International,JacSt,FIU,-,-,409,2.22,406,3.76,17.35,1.54,11.3,0.08,0.00,0.00,0.0,0.00
Mike Matthews,Tennessee,UGa,Tenn,-,-,410,2.21,412,3.48,16.64,1.27,13.1,0.09,0.00,0.00,0.0,0.00
Cyrus Allen,Texas A&M,NMSt,NMSt,-,-,411,2.17,416,3.31,17.14,1.14,15.0,0.07,0.29,0.07,4.1,0.00
Jaden Bradley,UNLV,SDSU,SDSU,-,-,412,2.17,419,3.25,17.08,1.08,15.8,0.08,0.00,0.00,0.0,0.00
Parker Kingston,BYU,Kansas,Kansas,-,-,413,2.17,403,3.91,21.10,1.74,12.1,0.00,0.58,0.58,1.0,0.00
Blake Bohannon,Kennesaw State,SamHou,SamHou,-,-,414,2.14,408,3.68,17.05,1.54,11.1,0.07,0.00,0.00,0.0,0.00
Andrew Sowinski,Purdue,PSU,PSU,-,-,415,2.11,405,3.77,21.08,1.67,12.6,0.00,0.00,0.00,0.0,0.00
Caleb Coombs,Florida Atlantic,Temple,FlaAtl,-,-,416,2.09,393,4.27,15.45,2.18,7.1,0.09,0.00,0.00,0.0,0.00
Samario Rudolph,Jacksonville State,FIU,FIU,-,-,417,2.09,394,4.25,16.31,2.15,7.6,0.08,0.00,0.00,0.0,0.00
Xavier Guillory,Arizona State,KanSt,AriSt,-,-,418,2.07,411,3.53,15.65,1.46,10.7,0.08,0.16,0.08,2.0,0.00
Nathan Kent,Navy,Tulane,Tulane,-,-,419,2.07,439,2.71,11.12,0.64,17.4,0.16,0.00,0.00,0.0,0.00
KK Smith,Notre Dame,UVa,UVa,-,-,420,2.07,427,3.11,14.95,1.05,14.2,0.10,0.00,0.00,0.0,0.00
Mekhi Miller,Missouri,SCar,Missou,-,-,421,2.06,428,3.10,14.86,1.05,14.2,0.10,0.00,0.00,0.0,0.00
Alex Capka-Jones,Illinois,MSU,MSU,-,-,422,2.02,430,2.97,10.53,0.95,11.1,0.11,3.37,1.05,3.2,0.00
Adam Randall,Clemson,Pitt,Clem,-,-,423,2.02,404,3.77,20.25,1.75,11.6,0.00,0.00,0.00,0.0,0.00
Bobby Golden,Akron,NIU,Akron,-,-,424,2.01,414,3.46,14.91,1.46,10.2,0.09,0.00,0.00,0.0,0.00
Jaedon Wilson,Arkansas,Tex,Tex,-,-,425,2.00,426,3.12,14.24,1.12,12.7,0.08,0.96,0.16,6.0,0.00
Malachi Riley,Arizona,Hou,Hou,-,-,426,1.99,424,3.13,14.19,1.14,12.4,0.10,0.00,0.00,0.0,0.00
Omarion Dollison,James Madison,ODU,JMU,-,-,427,1.98,422,3.14,15.23,1.15,13.2,0.08,0.00,0.00,0.0,0.00
Cataurus Hicks,Louisville,Stan,Lou,-,-,428,1.92,420,3.21,14.93,1.29,11.6,0.07,0.00,0.00,0.0,0.00
Sam Jackson V,Auburn,UL-Mon,UL-Mon,-,-,429,1.90,421,3.20,13.00,1.30,10.0,0.10,0.00,0.00,0.0,0.00
Omari Evans,Penn State,Purdue,PSU,-,-,430,1.89,433,2.95,12.63,1.05,12.0,0.11,0.00,0.00,0.0,0.00
Khafre Brown,Arkansas,Tex,Tex,-,-,431,1.86,437,2.86,13.58,1.00,13.6,0.08,0.00,0.00,0.0,0.00
Kam Brown,Purdue,PSU,PSU,-,-,432,1.85,432,2.96,14.07,1.11,12.7,0.07,0.00,0.00,0.0,0.00
Mudia Reuben,Stanford,Lou,Lou,-,-,433,1.84,423,3.14,17.40,1.30,13.4,0.00,1.00,0.20,5.0,0.00
Tykeem Wallace,Kennesaw State,SamHou,SamHou,-,-,434,1.84,429,2.99,14.14,1.14,12.4,0.07,0.00,0.00,0.0,0.00
Jadon Thompson,Louisville,Stan,Lou,-,-,435,1.80,435,2.89,12.55,1.09,11.5,0.09,0.00,0.00,0.0,0.00
Maxwell Moss,James Madison,ODU,JMU,-,-,436,1.79,436,2.87,12.92,1.08,12.0,0.08,0.00,0.00,0.0,0.00
Money Parks,Utah,Colo,Utah,-,-,437,1.79,434,2.90,12.48,1.10,11.3,0.07,1.31,0.21,6.2,0.00
Jack Wright,Tulsa,ECU,ECU,-,-,438,1.79,442,2.65,13.64,0.86,15.9,0.07,0.00,0.00,0.0,0.00
Marquis Johnson,Missouri,SCar,Missou,-,-,439,1.76,446,2.53,13.94,0.76,18.3,0.06,0.18,0.06,3.0,0.00
Kahleil Jackson,Florida,LSU,LSU,-,-,440,1.72,438,2.76,12.40,1.04,11.9,0.08,0.00,0.00,0.0,0.00
Justin Robinson,West Virginia,Baylor,Baylor,-,-,441,1.69,444,2.64,16.87,0.96,17.6,0.00,0.00,0.00,0.0,0.00
Malachi Coleman,Nebraska,USC,Neb,-,-,442,1.68,443,2.65,12.07,0.97,12.4,0.07,0.62,0.14,4.4,0.00
Brandon Engel,Air Force,OreSt,OreSt,-,-,443,1.68,440,2.68,16.78,1.00,16.8,0.00,0.00,0.00,0.0,0.00
Regis Velez,Navy,Tulane,Tulane,-,-,444,1.68,451,2.26,13.24,0.59,22.4,0.06,0.00,0.00,0.0,0.00
P.J. Wells,Jacksonville State,FIU,FIU,-,-,445,1.63,431,2.96,16.27,1.33,12.2,0.00,0.00,0.00,0.0,0.00
Ardell Banks,Kent,Mia-O,KentSt,-,-,446,1.54,445,2.62,10.42,1.08,9.6,0.08,0.00,0.00,0.0,0.00
Jarvis Rush,Akron,NIU,Akron,-,-,447,1.54,447,2.47,11.14,0.93,12.0,0.07,0.00,0.00,0.0,0.00
Stanley King,Kent,Mia-O,KentSt,-,-,448,1.44,448,2.44,10.14,1.00,10.1,0.07,0.00,0.00,0.0,0.00
Evan Prater,Cincinnati,IaSt,Cin,-,-,449,1.44,441,2.67,14.22,1.22,11.7,0.00,0.22,0.11,2.0,0.00
Munir McClain,Utah,Colo,Utah,-,-,450,1.40,453,2.20,8.00,0.80,10.0,0.10,0.00,0.00,0.0,0.00
Kroy Myers,Navy,Tulane,Tulane,-,-,451,1.40,458,1.86,9.38,0.46,20.4,0.08,0.00,0.00,0.0,0.00
Jaden Dottin,Toledo,CentMi,CentMi,-,-,452,1.38,450,2.31,9.50,0.93,10.2,0.07,0.00,0.00,0.0,0.00
Ryan Wingo,Texas,Ark,Tex,-,-,453,1.36,456,1.96,9.60,0.60,16.0,0.07,0.00,0.00,0.0,0.00
Isaiah Jones,New Mexico,WashSt,WashSt,-,-,454,1.34,459,1.84,8.42,0.50,16.8,0.08,0.00,0.00,0.0,0.00
Langston Lewis,Central Michigan,Toledo,CentMi,-,-,455,1.30,452,2.26,8.83,0.97,9.1,0.07,0.00,0.00,0.0,0.00
Omarion Miller,Colorado,Utah,Utah,-,-,456,1.30,454,1.99,9.25,0.69,13.4,0.06,0.00,0.00,0.0,0.00
Jacory Barney Jr.,Nebraska,USC,Neb,-,-,457,1.26,449,2.37,11.67,1.11,10.5,0.00,0.89,0.22,4.0,0.00
Devan Williams,Houston,Ari,Hou,-,-,458,1.19,460,1.76,7.64,0.57,13.4,0.07,0.00,0.00,0.0,0.00
AJ Jones,Arizona,Hou,Hou,-,-,459,1.11,462,1.69,6.08,0.58,10.5,0.08,0.00,0.00,0.0,0.00
Aaron Turner,Cincinnati,IaSt,Cin,-,-,460,1.07,461,1.70,5.31,0.63,8.4,0.06,1.69,0.25,6.8,0.00
Camden Brown,Auburn,UL-Mon,UL-Mon,-,-,461,0.99,457,1.94,9.89,0.95,10.4,0.00,0.00,0.00,0.0,0.00
Christian Moss,Kennesaw State,SamHou,SamHou,-,-,462,0.95,463,1.48,6.00,0.53,11.3,0.06,0.00,0.00,0.0,0.00
Anthony Brown-Stephens,Kentucky,Murray,Murray,-,-,463,0.90,464,1.33,4.71,0.43,11.0,0.07,0.00,0.00,0.0,0.00
Shaleak Knotts,Maryland,Rut,Rut,-,-,464,0.89,455,1.97,8.92,1.08,8.3,0.00,0.00,0.00,0.0,0.00
Terrell Timmons,Colorado,Utah,Utah,-,-,465,0.73,465,1.30,7.29,0.57,12.8,0.00,0.00,0.00,0.0,0.00
Nick Munson,Ball State,Buff,BallSt,-,-,466,0.59,466,1.16,5.93,0.57,10.4,0.00,0.00,0.00,0.0,0.00
Jamoi Mayes,Cincinnati,IaSt,Cin,-,-,467,0.53,467,1.03,5.33,0.50,10.7,0.00,0.00,0.00,0.0,0.00
Chris Carpenter,UTSA,NorTx,NorTx,-,-,468,0.44,468,0.98,4.08,0.54,7.6,0.00,0.31,0.23,1.3,0.00
Daniel Jackson,Iowa State,Cin,Cin,-,-,469,0.00,469,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.0,0.00
