,,Week 13 Game,,,,Standard,,PPR,,Receiving,,,,Rushing,,,
Sahmir Hagans,Duke,VaTech,VaTech,-,-,389,3.55,362,6.04,26.42,2.49,10.6,0.15,0.00,0.00,0.0,0.00
Ife Adeyi,Sam Houston,JacSt,SamHou,-,-,390,3.54,379,5.73,29.71,2.19,13.6,0.10,0.00,0.00,0.0,0.00
Shadeed Ahmed,Louisiana Tech,Ark,LaTech,-,-,391,3.54,384,5.63,23.83,2.09,11.4,0.17,1.13,0.61,1.9,0.00
Marcus Bellon,Nevada,AF,AF,-,-,392,3.54,352,6.16,30.16,2.62,11.5,0.08,0.33,0.08,4.1,0.00
Solomon Davis,Central Michigan,WestMI,WestMI,-,-,393,3.54,375,5.75,25.19,2.21,11.4,0.17,0.00,0.00,0.0,0.00
Javon Ivory,South Alabama,SouMis,USA,-,-,394,3.54,363,6.04,29.81,2.50,11.9,0.09,0.00,0.00,0.0,0.00
Oran Singleton,Eastern Michigan,Buff,Buff,-,-,395,3.48,380,5.66,23.91,2.18,11.0,0.18,0.00,0.00,0.0,0.00
Davis Dalton,Southern Miss,USA,USA,-,-,396,3.47,403,5.21,20.53,1.74,11.8,0.24,0.00,0.00,0.0,0.00
Mikey Matthews,California,Stan,Stan,-,-,397,3.47,322,6.72,29.33,3.25,9.0,0.08,0.33,0.08,4.1,0.00
Zavion Thomas,LSU,Vandy,Vandy,-,-,398,3.47,398,5.30,24.67,1.83,13.5,0.17,0.00,0.00,0.0,0.00
TJ Sheffield,UConn,Syr,UConn,-,-,399,3.46,377,5.74,23.73,2.27,10.5,0.18,0.00,0.00,0.0,0.00
Malique Dieudonne,Western Michigan,CentMi,WestMI,-,-,400,3.39,355,6.14,28.92,2.75,10.5,0.08,0.00,0.00,0.0,0.00
Trent Hudson,Mississippi State,Missou,Missou,-,-,401,3.38,413,5.03,24.45,1.65,14.8,0.15,0.30,0.08,3.8,0.00
Senika McKie,Coastal Carolina,GaSo,GaSo,-,-,402,3.37,396,5.41,28.82,2.04,14.1,0.08,0.00,0.00,0.0,0.00
Bryce Farrell,Stanford,Cal,Stan,-,-,403,3.35,394,5.43,19.85,2.08,9.5,0.08,4.46,1.38,3.2,0.08
Kamryn Perry,Miami (OH),NIU,NIU,-,-,404,3.34,418,4.96,22.86,1.62,14.1,0.16,0.81,0.24,3.4,0.00
Jay Jay Etheridge,Kent,Akron,Akron,-,-,405,3.29,397,5.38,22.00,2.09,10.5,0.18,0.00,0.00,0.0,0.00
Marcus Sanders,Georgia Southern,CoastC,GaSo,-,-,406,3.28,415,4.98,23.62,1.69,14.0,0.15,0.00,0.00,0.0,0.00
Kyron Hudson,USC,UCLA,USC,-,-,407,3.27,410,5.07,20.70,1.80,11.5,0.20,0.00,0.00,0.0,0.00
Kobie Campbell,Rice,UAB,Rice,-,-,408,3.25,422,4.83,22.50,1.58,14.2,0.17,0.00,0.00,0.0,0.00
Moussa Barry,Western Kentucky,Lib,WestKy,-,-,409,3.20,417,4.97,22.77,1.77,12.9,0.15,0.00,0.00,0.0,0.00
Preston Fox,West Virginia,UCF,UCF,-,-,410,3.20,416,4.98,25.78,1.78,14.5,0.09,0.56,0.19,2.9,0.00
Isaiah Sategna,Arkansas,LaTech,LaTech,-,-,411,3.20,414,5.00,20.49,1.80,11.4,0.17,1.20,0.17,7.1,0.00
Christian Leary,Georgia Tech,NCSU,NCSU,-,-,412,3.19,409,5.07,21.26,1.89,11.2,0.17,0.34,0.17,2.0,0.00
Zeed Haynes,Syracuse,UConn,UConn,-,-,413,3.18,432,4.64,22.05,1.46,15.1,0.16,0.00,0.00,0.0,0.00
Beau Sparks,Texas State,GaSt,GaSt,-,-,414,3.18,420,4.86,22.98,1.68,13.7,0.15,0.00,0.00,0.0,0.00
Umari Hatcher,Syracuse,UConn,UConn,-,-,415,3.10,428,4.67,21.98,1.58,13.9,0.15,0.00,0.00,0.0,0.00
Drae McCray,Texas Tech,OkSt,TxTch,-,-,416,3.08,400,5.25,20.00,2.17,9.2,0.17,0.35,0.09,3.9,0.00
Brannon Spector,Jacksonville State,SamHou,SamHou,-,-,417,3.07,427,4.71,19.06,1.65,11.6,0.19,0.00,0.00,0.0,0.00
CJ Williams,Wisconsin,Neb,Wisc,-,-,418,3.07,399,5.26,24.95,2.19,11.4,0.10,0.00,0.00,0.0,0.00
Carl Chester,Marshall,ODU,Marsh,-,-,419,3.06,411,5.06,25.84,2.00,12.9,0.08,0.00,0.00,0.0,0.00
Isaiah Neyor,Nebraska,Wisc,Wisc,-,-,420,3.06,430,4.64,19.42,1.58,12.3,0.08,1.74,0.32,5.4,0.08
Larry Stephens,Toledo,Ohio,Ohio,-,-,421,3.06,426,4.75,21.38,1.69,12.7,0.15,0.00,0.00,0.0,0.00
Ian Strong,Rutgers,Ill,Ill,-,-,422,3.04,437,4.54,19.76,1.50,13.2,0.18,0.00,0.00,0.0,0.00
Demariyon Houston,Old Dominion,Marsh,Marsh,-,-,423,3.02,429,4.65,19.89,1.63,12.2,0.17,0.00,0.00,0.0,0.00
Mycah Pittman,Utah,IaSt,IaSt,-,-,424,3.01,404,5.17,24.33,2.17,11.2,0.08,0.75,0.25,3.0,0.00
Jabre Barber,Texas A&M,Auburn,TexA&M,-,-,425,2.96,424,4.78,24.18,1.82,13.3,0.09,0.00,0.00,0.0,0.00
Keshawn Brown,Massachusetts,UGa,UMass,-,-,426,2.95,402,5.22,24.00,2.27,10.6,0.09,0.00,0.00,0.0,0.00
Jaron Tibbs,Purdue,MSU,Purdue,-,-,427,2.93,421,4.84,23.82,1.91,12.5,0.09,0.00,0.00,0.0,0.00
Keelan Marion,BYU,AriSt,BYU,-,-,428,2.90,440,4.44,17.34,1.54,11.3,0.07,2.93,0.73,4.0,0.07
Chance Morrow,Buffalo,EastMi,Buff,-,-,429,2.90,441,4.44,19.77,1.54,12.8,0.15,0.00,0.00,0.0,0.00
Abdur-Rahmaan Yaseen,South Florida,Tulsa,Tulsa,-,-,430,2.87,408,5.09,28.71,2.22,12.9,0.00,0.00,0.00,0.0,0.00
Jake Bailey,SMU,UVa,SMU,-,-,431,2.86,390,5.50,28.24,2.64,10.7,0.00,0.32,0.08,4.0,0.00
Cade Harris,Air Force,Nevada,AF,-,-,432,2.86,488,3.27,12.67,0.42,30.2,0.08,5.92,0.83,7.1,0.08
Finn Hogan,Bowling Green,BallSt,BGSU,-,-,433,2.85,425,4.77,19.00,1.92,9.9,0.15,0.23,0.08,2.9,0.00
Mike Pettway,Jacksonville State,SamHou,SamHou,-,-,434,2.83,423,4.80,22.69,1.97,11.5,0.09,0.00,0.00,0.0,0.00
Brenen Thompson,Oklahoma,Ala,Ala,-,-,435,2.83,466,3.97,17.91,1.13,15.8,0.17,0.00,0.00,0.0,0.00
Rico Flores,UCLA,USC,USC,-,-,436,2.79,442,4.43,22.06,1.65,13.4,0.10,0.00,0.00,0.0,0.00
Tyler Griffin,Louisiana-Monroe,ArkSt,UL-Mon,-,-,437,2.78,450,4.28,18.83,1.50,12.6,0.15,0.00,0.00,0.0,0.00
Alante Brown,Michigan State,Purdue,Purdue,-,-,438,2.75,443,4.42,21.83,1.67,13.1,0.08,0.67,0.25,2.7,0.00
Arian Smith,Georgia,UMass,UMass,-,-,439,2.73,473,3.73,15.91,1.00,15.9,0.18,0.45,0.09,5.0,0.00
Tyler King,Wyoming,Boise,Boise,-,-,440,2.72,436,4.54,17.53,1.82,9.6,0.16,0.24,0.08,3.0,0.00
Troy Stellato,Clemson,Cit,Cit,-,-,441,2.72,401,5.25,22.29,2.53,8.8,0.08,0.00,0.00,0.0,0.00
Ahmari Huggins-Bruce,South Carolina,Wof,Wof,-,-,442,2.71,449,4.29,21.75,1.58,13.8,0.08,0.33,0.08,4.1,0.00
Javoni Gardere,UTEP,Tenn,UTEP,-,-,443,2.69,457,4.23,21.77,1.54,14.1,0.09,0.00,0.00,0.0,0.00
Jackson Meeks,Syracuse,UConn,UConn,-,-,444,2.67,454,4.27,20.70,1.60,12.9,0.10,0.00,0.00,0.0,0.00
David Wells Jr.,Oregon State,WashSt,WashSt,-,-,445,2.67,444,4.41,20.90,1.74,12.0,0.10,0.00,0.00,0.0,0.00
Bugs Mortimer,Western Michigan,CentMi,WestMI,-,-,446,2.66,447,4.33,19.94,1.68,11.9,0.09,1.32,0.18,7.3,0.00
Jeremiah Noga,Oregon State,WashSt,WashSt,-,-,447,2.66,438,4.51,21.26,1.85,11.5,0.09,0.00,0.00,0.0,0.00
Jalen Johnson,Northern Illinois,Mia-O,NIU,-,-,448,2.65,435,4.57,21.50,1.92,11.2,0.08,0.00,0.00,0.0,0.00
Otto Tia,Utah State,SDSU,SDSU,-,-,449,2.65,439,4.49,20.71,1.84,11.3,0.10,0.00,0.00,0.0,0.00
Emari White,UTEP,Tenn,UTEP,-,-,450,2.65,451,4.27,20.92,1.62,12.9,0.08,0.73,0.16,4.6,0.00
Chris Marshall,Boise State,Wyo,Boise,-,-,451,2.64,475,3.64,16.42,1.00,16.4,0.17,0.00,0.00,0.0,0.00
Jordyn Tyson,Arizona State,BYU,BYU,-,-,452,2.64,434,4.60,21.89,1.96,11.2,0.08,0.00,0.00,0.0,0.00
Zeriah Beason,Troy,UL-Laf,Troy,-,-,453,2.60,458,4.19,20.74,1.59,13.0,0.09,0.00,0.00,0.0,0.00
Bryce Childress,Western Kentucky,Lib,WestKy,-,-,454,2.60,445,4.37,20.74,1.76,11.8,0.09,0.00,0.00,0.0,0.00
Matthew Coleman,San Jose State,UNLV,UNLV,-,-,455,2.59,452,4.27,20.65,1.68,12.3,0.09,0.00,0.00,0.0,0.00
Jack Bech,TCU,Ari,Ari,-,-,456,2.58,448,4.32,20.84,1.74,12.0,0.08,0.24,0.24,1.0,0.00
Chimere Dike,Florida,Miss,Miss,-,-,457,2.57,433,4.62,21.29,2.05,10.4,0.07,0.00,0.00,0.0,0.00
Loic Fouonji,Vanderbilt,LSU,Vandy,-,-,458,2.56,464,3.99,21.15,1.42,14.9,0.08,0.00,0.00,0.0,0.00
Terry Lockett,Eastern Michigan,Buff,Buff,-,-,459,2.56,431,4.64,19.91,2.09,9.5,0.09,0.43,0.09,4.8,0.00
Joseph Griffin,Wisconsin,Neb,Wisc,-,-,460,2.55,459,4.17,20.31,1.63,12.5,0.09,0.00,0.00,0.0,0.00
Censere Lee,Pittsburgh,Lou,Pitt,-,-,461,2.52,446,4.36,20.54,1.85,11.1,0.08,0.00,0.00,0.0,0.00
Justin Kimber,Louisiana-Monroe,ArkSt,UL-Mon,-,-,462,2.48,465,3.98,19.13,1.50,12.8,0.09,0.00,0.00,0.0,0.00
Wesley Grimes,North Carolina State,GaTech,NCSU,-,-,463,2.44,479,3.48,16.14,1.03,15.7,0.14,0.00,0.00,0.0,0.00
Rahkeem Smith,Bowling Green,BallSt,BGSU,-,-,464,2.44,463,3.99,19.29,1.54,12.5,0.09,0.00,0.00,0.0,0.00
Jared Roznos,Air Force,Nevada,AF,-,-,465,2.43,497,3.12,16.81,0.69,24.4,0.13,0.00,0.00,0.0,0.00
Dannis Jackson,Southern Miss,USA,USA,-,-,466,2.40,461,4.03,18.86,1.63,11.6,0.09,0.00,0.00,0.0,0.00
Chris Long,Rutgers,Ill,Ill,-,-,467,2.40,468,3.95,18.19,1.55,11.7,0.10,0.00,0.00,0.0,0.00
Jordan Brown,Texas Tech,OkSt,TxTch,-,-,468,2.38,467,3.96,19.03,1.58,12.0,0.08,0.00,0.00,0.0,0.00
Kaden Wetjen,Iowa,MD,Iowa,-,-,469,2.38,462,4.02,19.07,1.64,11.6,0.07,0.43,0.07,6.1,0.00
Frank Ladson,Massachusetts,UGa,UMass,-,-,470,2.35,460,4.05,17.50,1.70,10.3,0.10,0.00,0.00,0.0,0.00
Brandon Inniss,Ohio State,Ind,Ind,-,-,471,2.31,481,3.46,17.43,1.14,15.3,0.10,0.00,0.00,0.0,0.00
Casey Reynolds,Army,ND,ND,-,-,472,2.30,482,3.41,18.52,1.11,16.7,0.07,0.00,0.00,0.0,0.00
DeAndre Moore Jr.,Texas,Kty,Kty,-,-,473,2.29,476,3.60,18.31,1.31,14.0,0.08,0.00,0.00,0.0,0.00
Braylin Presley,Tulsa,USF,Tulsa,-,-,474,2.27,456,4.23,17.80,1.96,9.1,0.08,0.00,0.00,0.0,0.00
Rodney Gallagher,West Virginia,UCF,UCF,-,-,475,2.24,487,3.28,14.21,1.03,13.8,0.07,4.07,0.69,5.9,0.00
Jayden Ballard,Ohio State,Ind,Ind,-,-,476,2.22,484,3.38,17.17,1.17,14.7,0.08,0.00,0.00,0.0,0.00
Ross Fournet,Florida International,KennSt,FIU,-,-,477,2.22,472,3.76,17.35,1.54,11.3,0.08,0.00,0.00,0.0,0.00
Mike Matthews,Tennessee,UTEP,UTEP,-,-,478,2.21,478,3.48,16.64,1.27,13.1,0.09,0.00,0.00,0.0,0.00
Le'Meke Brockington,Minnesota,PSU,PSU,-,-,479,2.19,492,3.19,13.29,1.00,13.3,0.14,0.00,0.00,0.0,0.00
Cyrus Allen,Texas A&M,Auburn,TexA&M,-,-,480,2.17,486,3.31,17.14,1.14,15.0,0.07,0.29,0.07,4.1,0.00
Jaden Bradley,UNLV,SJSU,UNLV,-,-,481,2.17,489,3.25,17.08,1.08,15.8,0.08,0.00,0.00,0.0,0.00
Parker Kingston,BYU,AriSt,BYU,-,-,482,2.17,469,3.91,21.10,1.74,12.1,0.00,0.58,0.58,1.0,0.00
Blake Bohannon,Kennesaw State,FIU,FIU,-,-,483,2.14,474,3.68,17.05,1.54,11.1,0.07,0.00,0.00,0.0,0.00
Stephen Gosnell,Virginia Tech,Duke,VaTech,-,-,484,2.13,483,3.39,16.89,1.26,13.4,0.07,0.00,0.00,0.0,0.00
Kentron Poitier,Florida State,ChSou,ChSou,-,-,485,2.12,506,2.98,16.93,0.86,19.7,0.07,0.00,0.00,0.0,0.00
Andrew Sowinski,Purdue,MSU,Purdue,-,-,486,2.11,471,3.77,21.08,1.67,12.6,0.00,0.00,0.00,0.0,0.00
Caleb Coombs,Florida Atlantic,Char,Char,-,-,487,2.09,453,4.27,15.45,2.18,7.1,0.09,0.00,0.00,0.0,0.00
Samario Rudolph,Jacksonville State,SamHou,SamHou,-,-,488,2.09,455,4.25,16.31,2.15,7.6,0.08,0.00,0.00,0.0,0.00
Xavier Guillory,Arizona State,BYU,BYU,-,-,489,2.07,477,3.53,15.65,1.46,10.7,0.08,0.16,0.08,2.0,0.00
KK Smith,Notre Dame,Army,ND,-,-,490,2.07,500,3.11,14.95,1.05,14.2,0.10,0.00,0.00,0.0,0.00
Mekhi Miller,Missouri,MissSt,Missou,-,-,491,2.06,501,3.10,14.86,1.05,14.2,0.10,0.00,0.00,0.0,0.00
Dylan Wright,TCU,Ari,Ari,-,-,492,2.06,505,2.99,12.00,0.93,12.9,0.14,0.00,0.00,0.0,0.00
Alex Capka-Jones,Illinois,Rut,Ill,-,-,493,2.02,509,2.97,10.53,0.95,11.1,0.11,3.37,1.05,3.2,0.00
Adam Randall,Clemson,Cit,Cit,-,-,494,2.02,470,3.77,20.25,1.75,11.6,0.00,0.00,0.00,0.0,0.00
Creed Whittemore,Mississippi State,Missou,Missou,-,-,495,2.02,485,3.36,13.33,1.33,10.0,0.11,0.22,0.11,2.0,0.00
Bobby Golden,Akron,KentSt,Akron,-,-,496,2.01,480,3.46,14.91,1.46,10.2,0.09,0.00,0.00,0.0,0.00
Jaedon Wilson,Arkansas,LaTech,LaTech,-,-,497,2.00,498,3.12,14.24,1.12,12.7,0.08,0.96,0.16,6.0,0.00
Malachi Riley,Arizona,TCU,Ari,-,-,498,1.99,496,3.13,14.19,1.14,12.4,0.10,0.00,0.00,0.0,0.00
Leo Blackburn,Georgia Tech,NCSU,NCSU,-,-,499,1.98,503,3.06,15.23,1.08,14.1,0.08,0.00,0.00,0.0,0.00
Omarion Dollison,James Madison,App,JMU,-,-,500,1.98,495,3.14,15.23,1.15,13.2,0.08,0.00,0.00,0.0,0.00
Miles Cross,Indiana,OhioSt,Ind,-,-,501,1.97,493,3.19,14.52,1.22,11.9,0.09,0.00,0.00,0.0,0.00
Micah Bell,Vanderbilt,LSU,Vandy,-,-,502,1.92,507,2.97,13.52,1.05,12.9,0.10,0.00,0.00,0.0,0.00
Cataurus Hicks,Louisville,Pitt,Pitt,-,-,503,1.92,490,3.21,14.93,1.29,11.6,0.07,0.00,0.00,0.0,0.00
Sam Jackson V,Auburn,TexA&M,TexA&M,-,-,504,1.90,491,3.20,13.00,1.30,10.0,0.10,0.00,0.00,0.0,0.00
Fredrick Moore,Michigan,NW,NW,-,-,505,1.90,499,3.11,12.96,1.22,10.6,0.09,0.78,0.17,4.6,0.00
Tyler Williams,Minnesota,PSU,PSU,-,-,506,1.90,514,2.94,13.24,1.05,12.6,0.10,0.00,0.00,0.0,0.00
Omari Evans,Penn State,Minn,PSU,-,-,507,1.89,513,2.95,12.63,1.05,12.0,0.11,0.00,0.00,0.0,0.00
Khafre Brown,Arkansas,LaTech,LaTech,-,-,508,1.86,519,2.86,13.58,1.00,13.6,0.08,0.00,0.00,0.0,0.00
Braylon Burnside,Mississippi State,Missou,Missou,-,-,509,1.86,508,2.97,14.15,1.11,12.7,0.07,0.00,0.00,0.0,0.00
Isaiah Horton,Miami,Wake,Wake,-,-,510,1.86,510,2.97,14.48,1.10,13.2,0.07,0.00,0.00,0.0,0.00
Kam Brown,Purdue,MSU,Purdue,-,-,511,1.85,512,2.96,14.07,1.11,12.7,0.07,0.00,0.00,0.0,0.00
Jaden Smith,Nevada,AF,AF,-,-,512,1.85,517,2.88,14.00,1.03,13.6,0.07,0.34,0.07,4.9,0.00
Mudia Reuben,Stanford,Cal,Stan,-,-,513,1.84,494,3.14,17.40,1.30,13.4,0.00,1.00,0.20,5.0,0.00
Tykeem Wallace,Kennesaw State,FIU,FIU,-,-,514,1.84,504,2.99,14.14,1.14,12.4,0.07,0.00,0.00,0.0,0.00
Jadon Thompson,Louisville,Pitt,Pitt,-,-,515,1.80,516,2.89,12.55,1.09,11.5,0.09,0.00,0.00,0.0,0.00
Maxwell Moss,James Madison,App,JMU,-,-,516,1.79,518,2.87,12.92,1.08,12.0,0.08,0.00,0.00,0.0,0.00
Money Parks,Utah,IaSt,IaSt,-,-,517,1.79,515,2.90,12.48,1.10,11.3,0.07,1.31,0.21,6.2,0.00
Jack Wright,Tulsa,USF,Tulsa,-,-,518,1.79,524,2.65,13.64,0.86,15.9,0.07,0.00,0.00,0.0,0.00
Marquis Johnson,Missouri,MissSt,Missou,-,-,519,1.76,528,2.53,13.94,0.76,18.3,0.06,0.18,0.06,3.0,0.00
Gavin Freeman,Oklahoma State,TxTch,TxTch,-,-,520,1.73,502,3.07,12.89,1.33,9.7,0.07,0.00,0.00,0.0,0.00
Kahleil Jackson,Florida,Miss,Miss,-,-,521,1.72,520,2.76,12.40,1.04,11.9,0.08,0.00,0.00,0.0,0.00
Justin Robinson,West Virginia,UCF,UCF,-,-,522,1.69,526,2.64,16.87,0.96,17.6,0.00,0.00,0.00,0.0,0.00
Malachi Coleman,Nebraska,Wisc,Wisc,-,-,523,1.68,525,2.65,12.07,0.97,12.4,0.07,0.62,0.14,4.4,0.00
Brandon Engel,Air Force,Nevada,AF,-,-,524,1.68,522,2.68,16.78,1.00,16.8,0.00,0.00,0.00,0.0,0.00
P.J. Wells,Jacksonville State,SamHou,SamHou,-,-,525,1.63,511,2.96,16.27,1.33,12.2,0.00,0.00,0.00,0.0,0.00
Ardell Banks,Kent,Akron,Akron,-,-,526,1.54,527,2.62,10.42,1.08,9.6,0.08,0.00,0.00,0.0,0.00
Jarvis Rush,Akron,KentSt,Akron,-,-,527,1.54,529,2.47,11.14,0.93,12.0,0.07,0.00,0.00,0.0,0.00
Cayden Lee,Mississippi,Fla,Miss,-,-,528,1.47,536,2.07,8.70,0.60,14.5,0.10,0.00,0.00,0.0,0.00
Major Everhart,TCU,Ari,Ari,-,-,529,1.46,521,2.74,12.50,1.29,9.7,0.00,2.07,0.57,3.6,0.00
Stanley King,Kent,Akron,Akron,-,-,530,1.44,530,2.44,10.14,1.00,10.1,0.07,0.00,0.00,0.0,0.00
Evan Prater,Cincinnati,KanSt,Cin,-,-,531,1.44,523,2.67,14.22,1.22,11.7,0.00,0.22,0.11,2.0,0.00
Munir McClain,Utah,IaSt,IaSt,-,-,532,1.40,534,2.20,8.00,0.80,10.0,0.10,0.00,0.00,0.0,0.00
Jaden Dottin,Toledo,Ohio,Ohio,-,-,533,1.38,532,2.31,9.50,0.93,10.2,0.07,0.00,0.00,0.0,0.00
Ryan Wingo,Texas,Kty,Kty,-,-,534,1.36,539,1.96,9.60,0.60,16.0,0.07,0.00,0.00,0.0,0.00
Langston Lewis,Central Michigan,WestMI,WestMI,-,-,535,1.30,533,2.26,8.83,0.97,9.1,0.07,0.00,0.00,0.0,0.00
Omarion Miller,Colorado,Kansas,Colo,-,-,536,1.30,537,1.99,9.25,0.69,13.4,0.06,0.00,0.00,0.0,0.00
Talyn Shettron,Oklahoma State,TxTch,TxTch,-,-,537,1.30,535,2.09,8.71,0.79,11.0,0.07,0.00,0.00,0.0,0.00
Jacory Barney Jr.,Nebraska,Wisc,Wisc,-,-,538,1.26,531,2.37,11.67,1.11,10.5,0.00,0.89,0.22,4.0,0.00
Devan Williams,Houston,Baylor,Baylor,-,-,539,1.19,542,1.76,7.64,0.57,13.4,0.07,0.00,0.00,0.0,0.00
Ayden Williams,Mississippi,Fla,Miss,-,-,540,1.13,541,1.76,7.56,0.63,12.0,0.06,0.00,0.00,0.0,0.00
AJ Jones,Arizona,TCU,Ari,-,-,541,1.11,545,1.69,6.08,0.58,10.5,0.08,0.00,0.00,0.0,0.00
Aaron Turner,Cincinnati,KanSt,Cin,-,-,542,1.07,544,1.70,5.31,0.63,8.4,0.06,1.69,0.25,6.8,0.00
Ray Ray Joseph,Miami,Wake,Wake,-,-,543,1.00,543,1.73,4.55,0.73,6.2,0.09,0.00,0.00,0.0,0.00
Camden Brown,Auburn,TexA&M,TexA&M,-,-,544,0.99,540,1.94,9.89,0.95,10.4,0.00,0.00,0.00,0.0,0.00
Christian Moss,Kennesaw State,FIU,FIU,-,-,545,0.95,546,1.48,6.00,0.53,11.3,0.06,0.00,0.00,0.0,0.00
Anthony Brown-Stephens,Kentucky,Tex,Kty,-,-,546,0.90,547,1.33,4.71,0.43,11.0,0.07,0.00,0.00,0.0,0.00
Shaleak Knotts,Maryland,Iowa,Iowa,-,-,547,0.89,538,1.97,8.92,1.08,8.3,0.00,0.00,0.00,0.0,0.00
Terrell Timmons,Colorado,Kansas,Colo,-,-,548,0.73,548,1.30,7.29,0.57,12.8,0.00,0.00,0.00,0.0,0.00
Tobi Olawole,Army,ND,ND,-,-,549,0.70,549,1.26,7.00,0.56,12.5,0.00,0.00,0.00,0.0,0.00
Nick Munson,Ball State,BGSU,BGSU,-,-,550,0.59,550,1.16,5.93,0.57,10.4,0.00,0.00,0.00,0.0,0.00
Jamoi Mayes,Cincinnati,KanSt,Cin,-,-,551,0.53,552,1.03,5.33,0.50,10.7,0.00,0.00,0.00,0.0,0.00
Jarrad Baker,Central Florida,WVU,UCF,-,-,552,0.52,551,1.14,4.54,0.62,7.3,0.00,0.69,0.15,4.6,0.00
Chris Carpenter,UTSA,Temple,Temple,-,-,553,0.44,553,0.98,4.08,0.54,7.6,0.00,0.31,0.23,1.3,0.00
Daniel Jackson,Iowa State,Utah,IaSt,-,-,554,0.00,554,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.0,0.00
