,,,Week 4 Game,,,,Fantasy,Receiving,,,Rushing,,
272,Freddie Swain,CHI,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
273,Jalen Cropper,DAL,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
274,Cody Thompson,TB,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
275,Jamison Crowder,WAS,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
276,Austin Trammell,JAX,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
277,Malik Cunningham,BAL,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
278,Jalen Virgil,DEN,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
279,Jaelon Darden,CLE,LV,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
280,Montrell Washington,KC,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
281,Kaden Davis,DET,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
282,Jalen Wayne,GB,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
283,Shaquan Davis,NO,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
284,Cody White,SEA,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
285,Davion Davis,WAS,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
286,Seth Williams,JAX,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
287,Tom Kennedy,DET,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
288,Isaiah Winstead,NYJ,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
289,Mason Kinsey,TEN,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
290,Phillip Dorsett,DEN,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
291,Maurice Alexander,DET,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
292,Ramel Keyton,LV,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
293,Colton Dowell,TEN,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
294,Jontre Kirklin,SF,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
295,Dylan Drummond,ATL,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
296,Malik Knowles,MIN,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
297,Grant DuBose,GB,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
298,JJ Laap,LAR,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
299,David Durden,DAL,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
300,Kwamie Lassiter,CIN,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
301,Erik Ezukanma,MIA,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
302,T.J. Luther,PIT,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
303,Simi Fehoko,LAC,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
304,Jesse Matthews,ATL,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
305,Dez Fitzpatrick,PIT,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
306,Kyric McGowan,MIA,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
307,Bryce Ford-Wheaton,NYG,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
308,Anthony Miller,BAL,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
309,Jeff Foreman,LV,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310,Dax Milne,LV,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
311,Daurice Fountain,DET,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
312,Rondale Moore,ATL,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
313,Jaelen Gill,LAC,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
314,Samson Nacua,NO,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
315,Lideatrick Griffin,LV,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
316,Joseph Ngata,PHI,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
317,Justin Hall,MIN,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
318,Gunner Olszewski,NYG,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
319,Mike Harley,MIA,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
320,Sam Pinckney,CAR,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
321,Kelvin Harmon,DAL,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
322,James Proche,CLE,LV,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
323,Tyler Harrell,NYJ,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
324,Nikko Remigio,KC,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
325,Jacob Harris,PHI,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
326,Tayvion Robinson,CAR,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
327,Tre'Shaun Harrison,TEN,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
328,Sean Ryan,BAL,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
329,Hayden Hatten,SEA,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
330,Joseph Scates,JAX,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
331,Jaaron Hayek,KC,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
332,Anthony Schwartz,MIA,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
333,Griffin Hebert,PHI,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
334,Zavier Scott,IND,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
335,Julian Hicks,GB,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
336,Kyle Sheets,KC,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
337,Odieu Hiliare,ATL,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
338,Justin Shorter,BUF,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
339,KhaDarel Hodge,ATL,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
340,Marcus Simms,SEA,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
341,Dennis Houston,NYG,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
342,Derek Slywka,IND,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
343,Lil'Jordan Humphrey,DEN,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
344,Tre'Quan Smith,DET,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
345,Andy Isabella,BUF,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
346,Ihmir Smith-Marsette,CAR,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
347,Qadir Ismail,BAL,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348,Dimitri Stanley,GB,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
349,John Jackson,CHI,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
350,Mike Strachan,CAR,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
351,JaQuae Jackson,NE,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
352,Malik Taylor,NYJ,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
353,Shed Jackson,CIN,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
354,Thayer Thomas,MIN,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
355,Lucky Jackson,MIN,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
356,Mitchell Tinsley,WAS,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
357,Trishton Jackson,MIN,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
358,Samori Toure,GB,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
359,Kearis Jackson,TEN,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
360,Laquon Treadwell,IND,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
361,Jadon Janke,MIA,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
362,DJ Turner,LV,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
363,Jaray Jenkins,PIT,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
364,Dayton Wade,BAL,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
365,John Jiles,NYG,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,Greg Ward,IND,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
367,Cam Johnson,DAL,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
368,Isaiah Washington,BAL,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
369,Kameron Johnson,TB,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
370,Duece Watts,PIT,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
371,Xavier Johnson,BUF,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
372,Xavier Weaver,ARI,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
373,Jaylen Johnson,LAC,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
374,Nsimba Webster,CHI,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
375,Cephus Johnson,TB,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
376,David White,JAX,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
377,Johnny Johnson,HOU,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
378,Kristian Wilkerson,LV,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
379,Tyler Johnson,LAR,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380,Dee Williams,SEA,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381,Collin Johnson,CHI,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382,Juwann Winfree,IND,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
383,Velus Jones,CHI,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
384,Easop Winston,SEA,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
385,Jeshaun Jones,MIN,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
386,Dareke Young,SEA,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
387,Latreal Jones,TB,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
