,,,Week 13 Game,,,,Fantasy,Receiving,,,Rushing,,
272,Freddie Swain,CHI,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
273,Jalen Cropper,DAL,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
274,Cody Thompson,TB,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
275,Jamison Crowder,WAS,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
276,Austin Trammell,JAX,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
277,Malik Cunningham,BAL,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
278,Jalen Virgil,DEN,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
279,Jaelon Darden,CLE,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
280,Montrell Washington,KC,LV,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
281,Kaden Davis,DET,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
282,Jalen Wayne,GB,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
283,Shaquan Davis,NO,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
284,Cody White,SEA,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
285,Davion Davis,WAS,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
286,Seth Williams,JAX,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
287,Tom Kennedy,DET,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
288,Isaiah Winstead,NYJ,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
289,Mason Kinsey,TEN,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
290,Phillip Dorsett,DEN,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
291,Maurice Alexander,DET,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
292,Ramel Keyton,LV,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
293,Colton Dowell,TEN,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
294,Jontre Kirklin,SF,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
295,Dylan Drummond,ATL,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
296,Malik Knowles,MIN,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
297,Grant DuBose,GB,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
298,JJ Laap,LAR,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
299,David Durden,DAL,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
300,Kwamie Lassiter,CIN,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
301,Erik Ezukanma,MIA,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
302,T.J. Luther,PIT,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
303,Simi Fehoko,LAC,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
304,Jesse Matthews,ATL,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
305,Dez Fitzpatrick,PIT,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
306,Kyric McGowan,MIA,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
307,Bryce Ford-Wheaton,NYG,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
308,Anthony Miller,BAL,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
309,Jeff Foreman,LV,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310,Dax Milne,LV,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
311,Daurice Fountain,DET,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
312,Rondale Moore,ATL,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
313,Jaelen Gill,LAC,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
314,Samson Nacua,NO,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
315,Lideatrick Griffin,LV,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
316,Joseph Ngata,PHI,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
317,Justin Hall,MIN,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
318,Gunner Olszewski,NYG,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
319,Mike Harley,MIA,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
320,Sam Pinckney,CAR,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
321,Kelvin Harmon,DAL,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
322,James Proche,CLE,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
323,Tyler Harrell,NYJ,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
324,Nikko Remigio,KC,LV,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
325,Jacob Harris,PHI,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
326,Tayvion Robinson,CAR,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
327,Tre'Shaun Harrison,TEN,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
328,Sean Ryan,BAL,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
329,Hayden Hatten,SEA,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
330,Joseph Scates,JAX,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
331,Jaaron Hayek,KC,LV,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
332,Anthony Schwartz,MIA,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
333,Griffin Hebert,PHI,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
334,Zavier Scott,IND,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
335,Julian Hicks,GB,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
336,Kyle Sheets,KC,LV,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
337,Odieu Hiliare,ATL,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
338,Justin Shorter,BUF,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
339,KhaDarel Hodge,ATL,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
340,Marcus Simms,SEA,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
341,Dennis Houston,NYG,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
342,Derek Slywka,IND,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
343,Lil'Jordan Humphrey,DEN,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
344,Tre'Quan Smith,DET,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
345,Andy Isabella,BUF,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
346,Ihmir Smith-Marsette,CAR,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
347,Qadir Ismail,BAL,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348,Dimitri Stanley,GB,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
349,John Jackson,CHI,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
350,Mike Strachan,CAR,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
351,JaQuae Jackson,NE,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
352,Malik Taylor,NYJ,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
353,Shed Jackson,CIN,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
354,Thayer Thomas,MIN,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
355,Lucky Jackson,MIN,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
356,Mitchell Tinsley,WAS,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
357,Trishton Jackson,MIN,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
358,Samori Toure,GB,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
359,Kearis Jackson,TEN,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
360,Laquon Treadwell,IND,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
361,Jadon Janke,MIA,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
362,DJ Turner,LV,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
363,Jaray Jenkins,PIT,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
364,Dayton Wade,BAL,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
365,John Jiles,NYG,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,Greg Ward,IND,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
367,Kameron Johnson,TB,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
368,Isaiah Washington,BAL,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
369,Cam Johnson,DAL,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
370,Duece Watts,PIT,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
371,Xavier Johnson,BUF,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
372,Xavier Weaver,ARI,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
373,Jaylen Johnson,LAC,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
374,Nsimba Webster,CHI,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
375,Cephus Johnson,TB,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
376,David White,JAX,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
377,Johnny Johnson,HOU,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
378,Kristian Wilkerson,LV,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
379,Tyler Johnson,LAR,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380,Dee Williams,SEA,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381,Collin Johnson,CHI,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382,Juwann Winfree,IND,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
383,Velus Jones,CHI,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
384,Easop Winston,SEA,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
385,Jeshaun Jones,MIN,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
386,Dareke Young,SEA,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
387,Latreal Jones,TB,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
