,,,Week 17 Game,,,,Fantasy,Receiving,,,Rushing,,
272,Drake Stoops,LAR,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
273,River Cracraft,MIA,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
274,Trent Taylor,SF,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
275,Jalen Cropper,DAL,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
276,Mason Tipton,NO,LV,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
277,Jamison Crowder,WAS,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
278,Brycen Tremayne,WAS,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
279,Malik Cunningham,BAL,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
280,David Wallis,NE,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
281,Jaelon Darden,CLE,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
282,Austin Watkins,PHI,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
283,Kaden Davis,DET,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
284,Raleigh Webb,TB,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
285,Shaquan Davis,NO,LV,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
286,Sam Wiglusz,LAR,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
287,Davion Davis,WAS,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
288,Isaiah Williams,DET,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
289,Phillip Dorsett,DEN,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
290,Isaiah Wooden,LAC,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
291,Colton Dowell,TEN,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
292,Ramel Keyton,LV,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
293,Dylan Drummond,ATL,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
294,Jontre Kirklin,SF,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
295,Grant DuBose,GB,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
296,Malik Knowles,MIN,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
297,David Durden,DAL,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
298,JJ Laap,LAR,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
299,Erik Ezukanma,MIA,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
300,Kwamie Lassiter,CIN,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
301,Simi Fehoko,LAC,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
302,T.J. Luther,PIT,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
303,Dez Fitzpatrick,PIT,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
304,Jesse Matthews,ATL,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
305,Bryce Ford-Wheaton,NYG,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
306,Kyric McGowan,MIA,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
307,Jeff Foreman,LV,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
308,Anthony Miller,BAL,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
309,Daurice Fountain,DET,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310,Dax Milne,LV,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
311,Jaelen Gill,LAC,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
312,Rondale Moore,ATL,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
313,Lideatrick Griffin,LV,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
314,Samson Nacua,NO,LV,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
315,Justin Hall,MIN,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
316,Joseph Ngata,PHI,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
317,Mike Harley,MIA,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
318,Gunner Olszewski,NYG,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
319,Kelvin Harmon,DAL,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
320,Sam Pinckney,CAR,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
321,Tyler Harrell,NYJ,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
322,James Proche,CLE,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
323,Jacob Harris,PHI,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
324,Nikko Remigio,KC,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
325,Tre'Shaun Harrison,TEN,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
326,Tayvion Robinson,CAR,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
327,Hayden Hatten,SEA,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
328,Sean Ryan,BAL,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
329,Jaaron Hayek,KC,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
330,Joseph Scates,JAX,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
331,Griffin Hebert,PHI,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
332,Anthony Schwartz,MIA,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
333,Julian Hicks,GB,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
334,Zavier Scott,IND,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
335,Odieu Hiliare,ATL,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
336,Kyle Sheets,KC,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
337,KhaDarel Hodge,ATL,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
338,Justin Shorter,BUF,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
339,Dennis Houston,NYG,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
340,Marcus Simms,SEA,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
341,Lil'Jordan Humphrey,DEN,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
342,Derek Slywka,IND,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
343,Andy Isabella,BUF,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
344,Tre'Quan Smith,DET,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
345,Qadir Ismail,BAL,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
346,Ihmir Smith-Marsette,CAR,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
347,John Jackson,CHI,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348,Dimitri Stanley,GB,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
349,JaQuae Jackson,NE,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
350,Mike Strachan,CAR,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
351,Shed Jackson,CIN,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
352,Malik Taylor,NYJ,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
353,Lucky Jackson,MIN,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
354,Thayer Thomas,MIN,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
355,Trishton Jackson,MIN,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
356,Mitchell Tinsley,WAS,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
357,Kearis Jackson,TEN,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
358,Samori Toure,GB,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
359,Jadon Janke,MIA,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
360,Laquon Treadwell,IND,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
361,Jaray Jenkins,PIT,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
362,DJ Turner,LV,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
363,John Jiles,NYG,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
364,Dayton Wade,BAL,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
365,Cam Johnson,DAL,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,Greg Ward,IND,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
367,Kameron Johnson,TB,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
368,Isaiah Washington,BAL,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
369,Xavier Johnson,BUF,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
370,Duece Watts,PIT,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
371,Jaylen Johnson,LAC,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
372,Xavier Weaver,ARI,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
373,Cephus Johnson,TB,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
374,Nsimba Webster,CHI,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
375,Johnny Johnson,HOU,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
376,David White,JAX,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
377,Tyler Johnson,LAR,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
378,Kristian Wilkerson,LV,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
379,Collin Johnson,CHI,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
380,Dee Williams,SEA,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
381,Velus Jones,CHI,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
382,Juwann Winfree,IND,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
383,Jeshaun Jones,MIN,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
384,Easop Winston,SEA,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
385,Latreal Jones,TB,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
386,Dareke Young,SEA,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
387,Tom Kennedy,DET,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
